,式別,馬番,配当,人気
0,単勝,10,400,1
1,複勝,10,160,1
2,複勝,13,160,2
3,複勝,8,270,6
4,枠連,7-8,450,1
5,馬連,10-13,830,1
6,ワイド,10-13,350,1
7,ワイド,8-10,780,9
8,ワイド,8-13,880,11
9,馬単,10→13,1640,1
10,3連複,8-10-13,3000,7
11,3連単,10→13→8,12290,16
