,式別,馬番,配当,人気
0,単勝,5,370,1
1,複勝,5,150,1
2,複勝,6,150,2
3,複勝,4,170,5
4,枠連,5-6,930,2
5,馬連,5-6,1050,2
6,ワイド,5-6,380,2
7,ワイド,4-5,410,4
8,ワイド,4-6,490,7
9,馬単,5→6,1880,4
10,3連複,4-5-6,1840,4
11,3連単,5→6→4,8430,9
