,式別,馬番,配当,人気
0,単勝,12,720,3
1,複勝,12,200,3
2,複勝,6,110,1
3,複勝,4,270,5
4,枠連,4-7,380,1
5,馬連,6-12,570,2
6,ワイド,6-12,270,2
7,ワイド,4-12,1380,17
8,ワイド,4-6,460,4
9,馬単,12→6,1510,5
10,3連複,4-6-12,2220,5
11,3連単,12→6→4,12570,36
