,式別,馬番,配当,人気
0,単勝,2,170,1
1,複勝,2,110,1
2,複勝,4,140,3
3,複勝,6,110,2
4,馬連,2-4,620,2
5,ワイド,2-4,240,2
6,ワイド,2-6,160,1
7,ワイド,4-6,290,5
8,馬単,2→4,900,3
9,3連複,2-4-6,510,1
10,3連単,2→4→6,2270,4
