,式別,馬番,配当,人気
0,単勝,12,1780,6
1,複勝,12,410,6
2,複勝,15,270,4
3,複勝,4,440,7
4,枠連,7-8,3500,13
5,馬連,12-15,4400,16
6,ワイド,12-15,1370,15
7,ワイド,4-12,2360,30
8,ワイド,4-15,1860,25
9,馬単,12→15,12540,49
10,3連複,4-12-15,20370,70
11,3連単,12→15→4,129400,426
