,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シングザットソング,牝5,55.0,斎藤,高野,448(+2),栗東,2020102660,01178,ドゥラメンテ  ,ザガールインザットソング  ,My Golden Song  ,-0.31302707820714176,5
1,2,2,ダイシンヤマト,牡5,56.0,和田竜,戸田,502(-4),美浦,2020101967,01018,ヤマカツエース  ,ダイシンパーティー  ,ブライアンズタイム  Brian's Time(米)  ,-0.11015148436064703,4
2,2,3,シンフォーエバー,牡3,56.0,松若,森秀,506(+4),栗東,2022110114,01154,Complexity  ,Praising  ,Pulpit  ,-0.6823818021260484,6
3,3,4,バルサムノート,牡5,56.0,小沢,高野,520(+4),栗東,2020103276,01185,モーリス  ,エピセアローム  ,ダイワメジャー  ,-2.4802699178410905,11
4,3,5,ニホンピロキーフ,牡5,56.0,田口,大橋,482(+6),栗東,2020104564,01208,キタサンブラック  ,ニホンピロアンバー  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,2.8487967578076434,1
5,4,6,ブエナオンダ,牡4,56.0,浜中,須貝,454(-2),栗東,2021105454,01115,リオンディーズ  ,オーサムウインド  ,ディープインパクト  ,-0.9103592304678587,7
6,4,7,ラインベック,セ8,56.0,杉原,友道,498(-4),栗東,2017105194,01135,ディープインパクト  ,アパパネ  ,キングカメハメハ  ,-1.5546492208804554,8
7,5,8,ラケマーダ,牡5,56.0,藤岡佑,千田,512(+2),栗東,2020101784,01093,アメリカンペイトリオット  ,アプト  ,アドマイヤムーン  ,-2.6152132255043035,12
8,5,9,タガノエルピーダ,牝4,54.0,北村友,斉藤崇,480(-2),栗東,2021106550,01102,キズナ  ,タガノレヴェントン  ,キングカメハメハ  ,-1.6397484815118157,9
9,6,10,エアファンディタ,セ8,56.0,亀田,池添,452(+6),栗東,2017110138,01176,ハットトリック  ,Nokaze  ,エンパイアメーカー  Empire Maker(米)  ,-4.533030817540937,15
10,6,11,ムーンプローブ,牝5,50.0,横山琉,宮地,486(-10),栗東,2020102564,01192,モーリス  ,スマイリングムーン  ,フジキセキ  ,-1.8720503800122024,10
11,7,12,メイショウシンタケ,牡7,55.0,高杉,千田,488(+6),栗東,2018106318,01213,ワールドエース  ,アドマイヤビアン  ,アドマイヤコジーン  ,-3.898222548666229,13
12,7,13,ペイシャフラワー,牝5,50.0,永島,高橋康,480(+4),栗東,2020104572,01187,ニシケンモノノフ  ,ペイシャフローレス  ,ヴィクトワールピサ  ,-4.449890161403931,14
13,8,14,ダンツエラン,牝3,53.0,太宰,本田,490(-2),栗東,2022103304,01037,ロードカナロア  ,ミスチヴァスミスティ  Mischievous Misty(米)  ,Into Mischief  ,2.5234651062218725,2
14,8,15,セオ,牡5,57.0,岩田望,上村,486(-8),栗東,2020103102,01174,スピルバーグ  ,ルーラ  Lulla(英)  ,Oasis Dream  (英)  ,0.5674353609561008,3
