,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サイモンソーラン,牡6,58.0,原,勢司,490(+2),美浦,2019102341,01184,コパノリッキー  ,プレゼンスウーマン  ,サクラローレル  ,-1.2388218248922005,10
1,2,2,コスモマルーン,牝5,56.0,吉田豊,土田,468(0),美浦,2020105350,00733,ロージズインメイ  Roses in May(米)  ,コスモキララ  ,タマモクロス  ,-0.8195925091849421,6
2,3,3,ワンダーカモン,牡4,58.0,松岡,吉村,478(-4),栗東,2021100739,01085,ワールドエース  ,ホッコータピタン  ,サウスヴィグラス  ,-0.7391149187709104,5
3,4,4,アリエスキング,牡4,58.0,戸崎圭,庄野,462(-8),栗東,2021101468,05386,シニスターミニスター  Sinister Minister(米)  ,ピシーズクイーン  ,アグネスデジタル  ,0.5628601534262648,1
4,4,5,ダンツファイター,牡3,57.0,三浦,蛯名正,556(0),美浦,2022102982,01122,ニューイヤーズデイ  ,ダブルファンタジー  ,ジャイアントレッカー  Giant Wrecker(米)  ,-0.8681575074951384,8
5,5,6,トリリオンボーイ,牡3,57.0,吉田隼,武井,482(0),美浦,2022102493,01095,マクフィ  Makfi(英)  ,フィメールモナーク  ,ルーラーシップ  ,-0.17204664643611917,2
6,5,7,クリノクリスタル,牝5,56.0,岩田康,大橋,470(-2),栗東,2020107081,05203,ブラックタイド  ,クリスタルキャノン  ,クロフネ  ,-1.0042798690116939,9
7,6,8,オコタンペ,牡4,58.0,横山和,須貝,496(+6),栗東,2021105849,01140,ニューイヤーズデイ  ,ラーゴブルー  ,ハーツクライ  ,-1.7298771519068097,12
8,6,9,ショウナンカブト,セ5,58.0,大野,戸田,536(0),美浦,2020104107,01096,ヘニーヒューズ  Henny Hughes(米)  ,イチリュウ  ,キングヘイロー  ,-2.3352774733921104,13
9,7,10,コスモオピニオン,牡5,58.0,丹内,黒岩,512(+4),美浦,2020101258,01091,ダノンバラード  ,オピニオン  ,アイルハヴアナザー  I'll Have Another(米)  ,-0.5836560582989632,4
10,7,11,マーシヴィガラス,牡5,58.0,菊沢,的場,512(+4),美浦,2020104099,01161,ネロ  ,スケッチーヴュー  ,ホワイトマズル  White Muzzle(英)  ,-1.2731404594896605,11
11,8,12,テーオーライマン,牡3,57.0,Ｃデムーロ,宮,462(-2),栗東,2022103186,05473,ダノンバラード  ,テンキセキ  ,アグネスデジタル  ,-0.8595719477059115,7
12,8,13,ロッシニアーナ,牡3,57.0,ルメール,木村,522(-2),美浦,2022110120,05339,Not This Time  ,Dos Vinos  ,Twirling Candy  ,-0.4939295267210921,3
