,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,メイショウテスコ,牡2,56.0,酒井,秋山,508(-12),栗東,2023102239,01034,ナダル  Nadal(米)  ,メイショウアステカ  ,ルーラーシップ  ,-2.1934019782625764,9
1,2,2,ユイノディスタンス,牡2,56.0,長岡,深山,462(+2),美浦,2023106061,01142,クリソベリル  ,ココナチャン  ,ロードカナロア  ,-2.2975807333282336,10
2,2,3,パークヒルシューズ,牝2,55.0,斎藤,高橋一,452(0),栗東,2023106116,01178,レイデオロ  ,ヤマノラヴ  ,アグネスデジタル  ,-1.6891032756166022,5
3,3,4,テイエムゴッホ,牡2,56.0,和田竜,浜田,516(+4),栗東,2023101704,01018,ヴァンゴッホ  ,ヴィクトリアズワイルドキャット  Victoria's Wildcat(米)  ,Bellamy Road  ,-2.8191519684255066,14
4,3,5,テーオーレックス,牡2,56.0,菱田,岡田,462(+6),栗東,2023101580,01144,サートゥルナーリア  ,テーオービクトリー  ,ブラックタイド  ,-2.1866717486570764,8
5,4,6,スギノダイナミック,牡2,56.0,横山琉,高橋忠,516(0),栗東,2023106647,01192,サトノアラジン  ,バイオダイナミック  ,オルフェーヴル  ,-0.5817003425805617,4
6,4,7,ナウオアネヴァー,牡2,56.0,小崎,寺島,500(-2),栗東,2023104408,01152,キズナ  ,プリカジュール  ,アーネストリー  ,-2.7325389174374117,13
7,5,8,リヴァデラルナ,牡2,56.0,西村淳,西村,524(+8),栗東,2023102407,01171,ストロングリターン  ,フィアレス  ,スペシャルウィーク  ,-0.3364839257194838,3
8,5,9,ロードステラート,牡2,56.0,富田,武英,504(+2),栗東,2023105838,01168,キタサンブラック  ,ブリュネット  ,ダイワメジャー  ,-2.608374926911147,12
9,6,10,スラッシュ,牡2,56.0,田口,安達,464(-6),栗東,2023103189,01208,フィレンツェファイア  ,テンザンオトヒメ  ,フジキセキ  ,-2.0085336685813697,6
10,6,11,ポッドジーク,牡2,55.0,☆吉村,西園正,512(-8),栗東,2023105236,01216,キズナ  ,キャリサガ  Qualisaga(仏)  ,Sageburg  ,-2.3530161093051816,11
11,7,12,コンテナヒーロー,牡2,56.0,鮫島駿,茶木,488(+2),栗東,2023103682,01157,クリソベリル  ,オリヒメ  ,マジェスティックウォリアー  Majestic Warrior(米)  ,-2.089439276542343,7
12,7,13,キングスペード,牡2,53.0,▲森田,武英,476(+2),栗東,2023105127,01222,クリソベリル  ,ルーレットクイーン  ,ドリームジャーニー  ,-3.143847286584265,15
13,8,14,カセノコンコルド,牡2,53.0,▲和田陽,中尾,452(0),栗東,2023100541,01223,リアルスティール  ,フィエラメンテ  ,タニノギムレット  ,-0.2834450807617027,2
14,8,15,ロードアマルフィ,牡2,56.0,岩田望,中村,514(+24),栗東,2023105786,01174,ルヴァンスレーヴ  ,アルセナーレ  ,クロフネ  ,0.5666596132009014,1
