,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コールミーメイビー,牝4,56.0,井上,小崎,450(+10),栗東,2021101386,01151,リオンディーズ  ,カーリンホーク  Curlin Hawk(米)  ,Curlin  (米)  ,-0.8399985031431239,9
1,2,2,カリーシ,牝4,56.0,高杉,武井,448(0),美浦,2021105833,01213,モーリス  ,ラクアミ  ,ダイワメジャー  ,2.832277378799945,1
2,3,3,マテンロウブラボー,牡4,57.0,☆吉村,野中,502(-4),栗東,2021101422,01216,モーリス  ,トリニティプレイス  ,マンハッタンカフェ  ,0.07775246867841101,7
3,4,4,ロンドボス,牝3,54.0,☆西塚,藤原,452(-8),栗東,2022104988,01200,モーリス  ,フィニフティ  ,ディープインパクト  ,1.451133560755991,3
4,5,5,モズアンタレス,牝5,56.0,和田竜,飯田,506(+6),栗東,2020106519,01018,グランプリボス  ,モズフリムカナイデ  ,クロフネ  ,-0.09898163570970483,8
5,5,6,メイショウカイト,牝7,56.0,小沢,荒川,472(-6),栗東,2018103368,01185,ラブリーデイ  ,デンコウデア  ,スペシャルウィーク  ,-2.0665145535620653,11
6,6,7,ホウオウサンデー,牡7,58.0,鮫島駿,井上,466(+2),栗東,2018105047,01157,キングカメハメハ  ,サンデースマイルII  Sunday Smile(英)  ,サンデーサイレンス  Sunday Silence(米)  ,0.7795820327982486,5
7,6,8,ネーブルオレンジ,牝3,52.0,▲森田,杉山佳,470(-2),栗東,2022105431,01222,サトノダイヤモンド  ,ナレラ  Narella(愛)  ,Reliable Man  (英)  ,1.4645386121442694,2
8,7,9,カンシン,牡3,57.0,北村友,西園翔,468(+6),栗東,2022103146,01102,ビッグアーサー  ,コスモダリア  ,ディープインパクト  ,1.3940724711182801,4
9,7,10,ハワイアンタイム,セ5,58.0,太宰,昆,502(+14),栗東,2020101808,01037,ロードカナロア  ,ザマンダ  ,コマンズ  Commands(豪)  ,-4.094040474566653,12
10,8,11,リチャードバローズ,牡4,58.0,岩田望,上村,504(-4),栗東,2021103977,01174,エピファネイア  ,マルケサ  Marquesa(米)  ,Kingmambo  (米)  ,-1.503732018638554,10
11,8,12,リアライズ,牡5,58.0,角田和,石橋,502(-4),栗東,2020105299,01186,シルバーステート  ,ネーラペルレ  ,キングカメハメハ  ,0.2031089860734558,6
