,式別,馬番,配当,人気
0,単勝,2,1950,5
1,複勝,2,630,5
2,複勝,5,150,1
3,馬連,2-5,2640,8
4,ワイド,2-5,550,8
5,ワイド,2-6,510,7
6,ワイド,5-6,170,1
7,馬単,2→5,7770,21
8,3連複,2-5-6,1630,5
9,3連単,2→5→6,20200,62
