,式別,馬番,配当,人気
0,単勝,3,390,3
1,複勝,3,110,1
2,複勝,7,140,4
3,複勝,8,110,2
4,枠連,3-6,280,1
5,馬連,3-7,1100,5
6,ワイド,3-7,310,5
7,ワイド,3-8,170,1
8,ワイド,7-8,250,4
9,馬単,3→7,1890,9
10,3連複,3-7-8,600,2
11,3連単,3→7→8,4540,15
