,式別,馬番,配当,人気
0,単勝,1,540,2
1,複勝,1,230,2
2,複勝,4,390,6
3,複勝,7,780,10
4,枠連,1-2,1260,5
5,馬連,1-4,2800,10
6,ワイド,1-4,900,9
7,ワイド,1-7,1780,23
8,ワイド,4-7,3370,35
9,馬単,1→4,5080,17
10,3連複,1-4-7,16560,57
11,3連単,1→4→7,69610,230
