,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202610020306,1,5,9,ピエナオルカ,牡3,57,幸英明,0:1:41.5,,1-1-1-1,36.6,3.7,1,474,[西]谷潔,1700,曇,ダート,不良,2026年07月04日,未勝利,2023100715,00732
202610020306,2,1,2,ベルアズーロ,牡3,57,吉村誠之,0:1:42.9,8,2-2-2-2,37.9,30.5,9,544,[西]西村真幸,1700,曇,ダート,不良,2026年07月04日,未勝利,2023103168,01216
202610020306,3,8,15,キングズテイル,牡3,57,角田大和,0:1:43.1,1.1/4,6-5-5-4,37.5,15.1,6,470,[西]岡田稲男,1700,曇,ダート,不良,2026年07月04日,未勝利,2023105124,01186
202610020306,4,7,14,キープシャイニング,牡3,57,西村淳也,0:1:43.7,3.1/2,6-5-3-3,38.5,5.7,4,492,[西]長谷川浩,1700,曇,ダート,不良,2026年07月04日,未勝利,2023103163,01171
202610020306,5,3,6,マーチンゲール,牡3,57,団野大成,0:1:44.3,3.1/2,5-5-5-6,38.6,5.1,3,484,[西]斉藤崇史,1700,曇,ダート,不良,2026年07月04日,未勝利,2023102580,01180
202610020306,6,1,1,ブクブクー,牡3,57,望月洵輝,0:1:44.3,クビ,9-9-8-7,38.5,61.5,12,462,[西]小栗実,1700,曇,ダート,不良,2026年07月04日,未勝利,2023107528,05666
202610020306,7,4,8,カミノトップワン,牡3,55,柴田裕一,0:1:44.5,1.1/4,16-16-14-14,37.2,163.5,15,480,[西]千田輝彦,1700,曇,ダート,不良,2026年07月04日,未勝利,2023109054,01212
202610020306,8,2,3,エクスマウス,牝3,55,西塚洸二,0:1:44.7,1.1/4,8-8-9-10,38.6,160.4,14,536,[西]茶木太樹,1700,曇,ダート,不良,2026年07月04日,未勝利,2023110009,01200
202610020306,9,7,13,バチラ,牡3,57,Ｍ．デム,0:1:44.8,クビ,11-11-10-10,38.2,45.0,10,474,[西]須貝尚介,1700,曇,ダート,不良,2026年07月04日,未勝利,2023104937,05212
202610020306,10,6,12,フルドフォルク,牡3,57,加藤祥太,0:1:45.0,1,15-15-10-8,38.4,82.1,13,484,[西]庄野靖志,1700,曇,ダート,不良,2026年07月04日,未勝利,2023101491,01156
202610020306,11,8,16,ハギノクリーガー,牡3,54,森田誠也,0:1:45.4,2.1/2,9-10-10-12,38.8,271.3,16,414,[西]荒川義之,1700,曇,ダート,不良,2026年07月04日,未勝利,2023101883,01222
202610020306,12,5,10,ラッキーストーン,牡3,57,田口貫太,0:1:46.1,4,12-12-10-13,39.5,21.7,7,492,[西]高柳大輔,1700,曇,ダート,不良,2026年07月04日,未勝利,2023110018,01208
202610020306,13,3,5,ピコオーバル,牡3,57,菱田裕二,0:1:46.9,5,3-3-4-4,41.5,4.7,2,494,[西]秋山真一,1700,曇,ダート,不良,2026年07月04日,未勝利,2023102006,01144
202610020306,14,6,11,ロンバルドシチー,牡3,57,松若風馬,0:1:47.0,3/4,3-3-5-8,41.4,29.8,8,452,[西]西園翔太,1700,曇,ダート,不良,2026年07月04日,未勝利,2023105112,01154
202610020306,15,2,4,ジャスティンゴッホ,牡3,57,松山弘平,0:1:48.1,7,14-14-14-15,40.8,7.2,5,486,[西]茶木太樹,1700,曇,ダート,不良,2026年07月04日,未勝利,2023104887,01126
202610020306,16,4,7,クロワール,牡3,55,田山旺佑,0:1:50.8,大,12-13-16-16,42.7,49.3,11,470,[西]鈴木孝志,1700,曇,ダート,不良,2026年07月04日,未勝利,2023104391,01220
