,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202610010305,1,8,10,レッドラマンシュ,セ7,60,小牧加矢,0:3:12.1,,1-1-1-1,13.4,2.6,1,476,[西]庄野靖志,2860,晴,障害,良,2026年01月31日,未勝利,2019103920,01196
202610010305,2,1,1,アナザーエース,牡6,57,井上敏樹,0:3:12.9,5,3-3-2-2,13.5,6.9,4,516,[西]宮徹,2860,晴,障害,良,2026年01月31日,未勝利,2020104005,01151
202610010305,3,6,7,ウインシュクラン,セ8,60,石神深一,0:3:14.3,9,2-2-3-3,13.6,3.0,2,474,[東]和田正一,2860,晴,障害,良,2026年01月31日,未勝利,2018101615,01059
202610010305,4,7,8,ベイビーベリッシモ,牡4,59,五十嵐雄,0:3:15.1,5,5-5-4-4,13.6,24.1,7,500,[東]大和田成,2860,晴,障害,良,2026年01月31日,未勝利,2022102728,01069
202610010305,5,8,11,アゼム,牡4,59,小野寺祐,0:3:15.6,3,5-6-6-6,13.7,17.3,5,458,[西]坂口智康,2860,晴,障害,良,2026年01月31日,未勝利,2022102823,01123
202610010305,6,5,5,モンツァフレイバー,牡4,59,草野太郎,0:3:15.8,1,9-9-9-8,13.7,31.9,9,466,[東]久保田貴,2860,晴,障害,良,2026年01月31日,未勝利,2022103181,01113
202610010305,7,3,3,ドーバーホーク,牡6,60,上野翔,0:3:16.1,1.3/4,8-8-8-5,13.7,5.6,3,496,[東]清水英克,2860,晴,障害,良,2026年01月31日,未勝利,2020105365,01087
202610010305,8,6,6,ユースフルネス,牡4,59,伴啓太,0:3:17.7,10,7-7-7-7,13.8,85.9,10,456,[東]小野次郎,2860,晴,障害,良,2026年01月31日,未勝利,2022100482,01149
202610010305,9,4,4,ナムラトロム,牡4,57,水沼元輝,0:3:21.4,大,4-4-5-9,14.1,29.0,8,472,[東]石栗龍彦,2860,晴,障害,良,2026年01月31日,未勝利,2022106874,01201
202610010305,10,7,9,ルーチェロッサ,牝6,58,大江原圭,0:3:26.3,大,10-10-10-10,14.4,23.2,6,476,[東]粕谷昌央,2860,晴,障害,良,2026年01月31日,未勝利,2020103955,01120
202610010305,取,2,2,ノーマジック,牝5,57,小林凌大,0:,,,,---,,計不,[東]戸田博文,2860,晴,障害,良,2026年01月31日,未勝利,2021101166,01177
