,式別,馬番,配当,人気
0,単勝,12,1410,6
1,複勝,12,370,6
2,複勝,2,210,2
3,複勝,1,310,5
4,枠連,2-7,1600,6
5,馬連,2-12,4120,15
6,ワイド,2-12,1370,15
7,ワイド,1-12,2970,36
8,ワイド,1-2,960,10
9,馬単,12→2,10340,36
10,3連複,1-2-12,15250,55
11,3連単,12→2→1,104940,346
