,式別,馬番,配当,人気
0,単勝,16,800,4
1,複勝,16,230,4
2,複勝,7,160,1
3,複勝,12,170,2
4,枠連,4-8,1150,3
5,馬連,7-16,1590,2
6,ワイド,7-16,630,3
7,ワイド,12-16,660,4
8,ワイド,7-12,580,1
9,馬単,16→7,3380,6
10,3連複,7-12-16,3270,1
11,3連単,16→7→12,16630,4
