,式別,馬番,配当,人気
0,単勝,6,280,1
1,複勝,6,150,2
2,複勝,14,540,10
3,複勝,5,180,3
4,枠連,4-8,2150,9
5,馬連,6-14,5170,17
6,ワイド,6-14,1470,16
7,ワイド,5-6,410,2
8,ワイド,5-14,1700,23
9,馬単,6→14,7670,27
10,3連複,5-6-14,5500,17
11,3連単,6→14→5,34610,104
