,式別,馬番,配当,人気
0,単勝,12,480,3
1,複勝,12,220,3
2,複勝,11,270,5
3,複勝,3,150,2
4,枠連,7-7,2090,10
5,馬連,11-12,2090,9
6,ワイド,11-12,680,9
7,ワイド,3-12,520,3
8,ワイド,3-11,640,7
9,馬単,12→11,3620,14
10,3連複,3-11-12,2630,7
11,3連単,12→11→3,12900,26
