,式別,馬番,配当,人気
0,単勝,13,2450,10
1,複勝,13,660,10
2,複勝,16,230,3
3,複勝,4,270,4
4,枠連,7-8,680,1
5,馬連,13-16,6240,30
6,ワイド,13-16,2580,36
7,ワイド,4-13,2380,31
8,ワイド,4-16,890,3
9,馬単,13→16,13830,65
10,3連複,4-13-16,14530,55
11,3連単,13→16→4,110970,418
