,式別,馬番,配当,人気
0,単勝,8,200,1
1,複勝,8,110,1
2,複勝,7,280,6
3,複勝,11,150,2
4,枠連,6-7,750,4
5,馬連,7-8,1190,5
6,ワイド,7-8,480,7
7,ワイド,8-11,210,1
8,ワイド,7-11,960,12
9,馬単,8→7,1950,6
10,3連複,7-8-11,1070,4
11,3連単,8→7→11,5390,16
