,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,バルミーウェザー,セ4,58.0,岩田望,佐藤悠,470(+4),栗東,2021101659,01174,パイロ  Pyro(米)  ,スプリングタイム  ,ストリートセンス  Street Sense(米)  ,0.010243605605059991,4
1,2,2,スティルザワン,セ4,58.0,荻野琢,前川,452(-3),栗東,2021100193,01112,マインドユアビスケッツ  Mind Your Biscuits(米)  ,プリモウェイ  Primo Way(米)  ,Giant's Causeway  (米)  ,-1.0497377837497395,8
2,3,3,マジックブルー,牡4,58.0,団野,荒川,496(+10),栗東,2021103682,01180,マジェスティックウォリアー  Majestic Warrior(米)  ,エンパイアブルー  ,エンパイアメーカー  Empire Maker(米)  ,0.19786960119973798,3
3,3,4,イエスウィズキャン,牡5,58.0,菱田,羽月,552(+10),栗東,2020100472,01144,デクラレーションオブウォー  ,ジュエルメッセージ  ,ダイワメジャー  ,-1.8972819853419147,10
4,4,5,メイショウヤシマ,牡3,56.0,武豊,高橋亮,466(+4),栗東,2022100061,00666,カリフォルニアクローム  California Chrome(米)  ,ココモオレンジ  ,キングカメハメハ  ,-0.8005115733579106,7
5,4,6,ナムラルッコラ,牝4,56.0,田口,大橋,510(+20),栗東,2021100604,01208,トビーズコーナー  Toby's Corner(米)  ,ナムララピス  ,キングヘイロー  ,-1.8300904446316009,9
6,5,7,ローズゴジャール,牝3,54.0,城戸,荒川,408(+8),栗東,2022103065,01147,ルヴァンスレーヴ  ,ロザリウム  ,キングカメハメハ  ,-2.876294310321528,14
7,5,8,コズミックダンサー,牡3,53.0,▲和田陽,藤原,488(+2),栗東,2022104740,01223,アドマイヤマーズ  ,ギエム  ,Medaglia d'Oro  ,0.23028346646546258,2
8,6,9,オブラマエストラ,牡3,56.0,亀田,池添,438(+6),栗東,2022105003,01176,レイデオロ  ,ブエナビスタ  ,スペシャルウィーク  ,-1.960781002029758,11
9,6,10,オブシディアン,牡5,57.0,☆松本,石栗,540(0),美浦,2020100307,01191,ホッコータルマエ  ,ヒラボクミラクル  ,アグネスデジタル  ,-2.449789463176584,12
10,7,11,キタノサワヤカ,牡3,56.0,池添,吉田,464(-4),栗東,2022102501,01032,イスラボニータ  ,サワヤカブラン  ,クロフネ  ,-2.6488078922102374,13
11,7,12,ヴェーヌドール,牡3,53.0,▲森田,武英,514(-2),栗東,2022105708,01222,エピファネイア  ,チェルシークロイスターズ  Chelsea Cloisters(米)  ,First Samurai  ,-0.030533923473223715,5
12,8,13,ダイシンレアレア,牡3,56.0,川田,高橋一,480(+4),栗東,2022106566,01088,キズナ  ,ダイシンステルラ  ,ダイシンオレンジ  ,-0.5310964673227943,6
13,8,14,チュウワダイオウ,セ4,58.0,富田,加藤公,460(+3),栗東,2021102294,01168,ルーラーシップ  ,チュウワプリンセス  ,スペシャルウィーク  ,0.3029389246519568,1
