,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウェットシーズン,セ4,57.0,三浦,田中博,522(+14),美浦,2021110112,01122,Mendelssohn  ,Season Maker  ,Pioneerof the Nile  ,-1.6227311430679567,16
1,1,2,テイエムリステット,牡4,57.0,太宰,秋山,478(0),栗東,2021103725,01037,モーリス  ,シーズアウーマン  ,ネオユニヴァース  ,0.8066128114688502,6
2,2,3,エルゲルージ,牡6,57.0,丹内,石坂,518(+6),栗東,2019102044,01091,ドゥラメンテ  ,プルージャ  Pluja(亜)  ,Sidney's Candy  ,1.1591613014494004,5
3,2,4,ロードフォンス,牡5,60.0,横山和,安田,502(+3),栗東,2020100145,01140,ロードカナロア  ,オーシュペール  ,ダイワメジャー  ,0.7723051037475576,7
4,3,5,キタノリューオー,牡7,58.0,丸山,萱野,474(+2),美浦,2018104462,01127,ジョーカプチーノ  ,モリトオウカ  ,ブライアンズタイム  Brian's Time(米)  ,-0.9628619957022458,14
5,3,6,ダノンザボルケーノ,牡4,57.0,横山典,菊沢,484(+8),美浦,2021101478,00660,キタサンブラック  ,ダノンコスモス  ,アイルハヴアナザー  I'll Have Another(米)  ,0.723675467942277,8
6,4,7,オメガギネス,牡5,60.0,岩田康,安田,496(-8),栗東,2020102904,05203,ロゴタイプ  ,スタートアップ  ,ハービンジャー  Harbinger(英)  ,1.360397508175498,3
7,4,8,サトノルフィアン,牡6,58.0,津村,高橋康,514(-14),栗東,2019106575,01092,ゼンノロブロイ  ,ヴィヴァシャスヴィヴィアン  Vivacious Vivian(米)  ,Distorted Humor  (米)  ,0.6841768338690098,9
8,5,9,ニシキギミッチー,牡5,57.0,古川吉,鈴木伸,500(+8),美浦,2020105144,01015,ヘニーヒューズ  Henny Hughes(米)  ,カフジビーナス  ,ディープインパクト  ,0.5769572461828497,10
9,5,10,バトゥーキ,牡5,57.0,川須,浜田,498(0),栗東,2020101373,01128,ラニ  ,サンバホイッスル  ,サウスヴィグラス  ,0.2721832768321602,12
10,6,11,アッチャゴーラ,牡5,57.0,荻野極,浅利,524(+6),美浦,2020102843,01160,マインドユアビスケッツ  Mind Your Biscuits(米)  ,グラッブユアコート  ,ゴールドアリュール  ,1.491641394335016,2
11,6,12,ユティタム,牡5,58.0,佐々木,須貝,512(+2),栗東,2020102891,01197,Justify  (米)  ,ジペッサ  Zipessa(米)  ,City Zip  (米)  ,-1.5759808450872468,15
12,7,13,サルヴァトーレ,牡5,57.0,吉村,和田郎,484(-2),美浦,2020100301,01216,キズナ  ,セレブラール  ,ボストンハーバー  Boston Harbor(米)  ,1.3322642858880787,4
13,7,14,マテンロウコマンド,牡3,57.0,松山,長谷川,520(0),栗東,2022103622,01126,ドレフォン  Drefong(米)  ,ダイアナヘイロー  ,キングヘイロー  ,0.3155170695216642,11
14,8,15,レディントン,牡4,57.0,横山武,杉山晴,484(-6),栗東,2021105926,01170,サトノアラジン  ,クラウンアスリート  ,アフリート  Afleet(加)  ,-0.11187058639576007,13
15,8,16,タガノエスコート,牡6,57.0,菅原明,小林,496(-2),栗東,2019100539,01179,ロードカナロア  ,スペシャルディナー  ,スペシャルウィーク  ,2.352800910559393,1
