,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダイヤモンド,牡3,57.0,和田竜,清水久,520(+8),栗東,2022101456,01018,サトノダイヤモンド  ,マザーズデイ  ,サクラバクシンオー  ,0.6596438811134416,2
1,1,2,ストレイトアスク,牝4,52.0,★河原田,藤原,436(+6),栗東,2021102312,01204,ロードカナロア  ,ストレイトガール  ,フジキセキ  ,1.0067026037551605,1
2,2,3,ブライティアブーケ,牝3,55.0,城戸,小林,428(-2),栗東,2022102465,01147,カレンブラックヒル  ,ブライティアパルス  ,ダイタクリーヴァ  ,-0.5720642564923812,5
3,2,4,グランルーチェ,セ4,58.0,藤懸,庄野,490(+10),栗東,2021102641,01138,ダンカーク  Dunkirk(米)  ,グランシェリー  ,アルデバランII  Aldebaran(米)  ,-2.0782568175978686,9
4,3,5,ジェニファー,牝4,53.0,▲田山,浜田,476(+18),栗東,2021103932,01220,アニマルキングダム  Animal Kingdom(米)  ,スイングサンデー  ,スペシャルウィーク  ,-4.142039336613243,14
5,3,6,セディバン,牡3,57.0,池添,吉田,490(+10),栗東,2022102770,01032,タワーオブロンドン  ,アニムス  ,ゴールドアリュール  ,-5.6895008977452175,17
6,4,7,ディーエストッキー,牡4,58.0,菱田,橋口,468(+10),栗東,2021105098,01144,レッドスパーダ  ,セデュウシング  ,アグネスタキオン  ,-0.17629558805661405,3
7,4,8,パリコレジェンヌ,牝3,55.0,田口,鈴木孝,468(+12),栗東,2022104501,01208,ミスターメロディ  ,ビオレイメル  ,ワイルドラッシュ  Wild Rush(米)  ,-4.347185911332914,15
8,5,9,ルクスノア,牝4,56.0,富田,平田,502(+20),栗東,2021105529,01168,オルフェーヴル  ,サトノアリシア  ,ハービンジャー  Harbinger(英)  ,-0.30702961532628753,4
9,5,10,モンタルチーノ,牡3,57.0,川田,庄野,510(+8),栗東,2022101369,01088,ビッグアーサー  ,クェスタボルタ  ,ノヴェリスト  Novellist(愛)  ,-2.4197602309622157,10
10,6,11,ウォーターエルピス,牝3,55.0,西村淳,藤野,510(+8),栗東,2022102796,01171,シャンハイボビー  Shanghai Bobby(米)  ,ダブルアクセル  ,アグネスタキオン  ,-2.7972905889985196,12
11,6,12,セナマリン,牝3,55.0,岩田望,安田,510(+6),栗東,2022105985,01174,デクラレーションオブウォー  ,ユアスイスイ  ,ダイワメジャー  ,-0.7340506254125884,6
12,7,13,サンウイキョウ,牡4,58.0,秋山稔,秋山,484(+8),栗東,2021101306,01181,カレンブラックヒル  ,フクノグローリア  ,ブライアンズタイム  Brian's Time(米)  ,-1.7084870703848027,8
13,7,14,ノイヤー,牝4,56.0,角田和,高橋亮,466(-7),栗東,2021101064,01186,ニューイヤーズデイ  ,メモリーレーン  ,ダイワメジャー  ,-2.931653669961821,13
14,7,15,アーサーズウェイン,牝3,55.0,小沢,高橋一,454(+6),栗東,2022106433,01185,ビッグアーサー  ,アステュート  ,アグネスタキオン  ,-1.678145786212433,7
15,8,16,ジャスパーディビネ,牡3,54.0,▲和田陽,森秀,516(-2),栗東,2022110112,01223,Frosted  (米)  ,Rocket Reload  ,Reload  ,-5.954056005675093,18
16,8,17,カフジキアッキエレ,牝5,56.0,松若,森田,446(+10),栗東,2020103256,01154,モーリス  ,ヴァイスハイト  ,アドマイヤベガ  ,-2.5480949678281477,11
17,8,18,レディエンス,牝3,55.0,高杉,藤野,442(+6),栗東,2022100583,01213,ニューイヤーズデイ  ,ジェンメオ  ,ディープブリランテ  ,-5.248222190789044,16
