,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シンバーシア,牝4,55.0,戸崎圭,萩原,450(0),美浦,2021105599,05386,ロードカナロア  ,スウィートリーズン  Sweet Reason(米)  ,ストリートセンス  Street Sense(米)  ,-0.2892735437073047,9
1,2,2,レッドシュヴェルト,牡5,56.0,佐々木,尾関,468(-10),美浦,2020103517,01197,レッドファルクス  ,ハイドバウンド  Hidebound(亜)  ,Grand Slam  ,-0.06073465041820167,7
2,2,3,サトミノキラリ,牡4,55.0,津村,鈴木伸,456(-2),美浦,2021101429,01092,ビッグアーサー  ,パレード  ,ディープインパクト  ,-1.5031617440327565,15
3,3,4,ジュノー,セ7,54.0,江田照,田中勝,528(-2),美浦,2018104757,00689,Dark Angel  ,ブギーダモーレ  Bugie d'Amore(英)  ,Rail Link  (英)  ,-1.1611768679157075,13
4,3,5,シュヴェルトライテ,牝6,54.0,荻野極,池上,452(+6),美浦,2019105760,01160,マツリダゴッホ  ,シュヴァリエ  ,フレンチデピュティ  French Deputy(米)  ,-0.5914425125961329,12
5,4,6,ヴェサリウス,牡4,56.0,三浦,菊沢,484(+4),美浦,2021104401,01122,ロゴタイプ  ,サトノマイヒメ  ,ダイワメジャー  ,-0.5719188145291737,11
6,4,7,スカイハイ,牡4,57.0,松山,清水久,538(-2),栗東,2021101412,01126,キタサンブラック  ,タイキオードリー  ,キングカメハメハ  ,1.043139299054851,2
7,5,8,アームテイル,牝5,54.0,大野,和田勇,460(+2),美浦,2020106900,01096,ダノンバラード  ,メイショウアサツユ  ,タイキシャトル  ,0.19605884864419976,6
8,5,9,ランドオブラヴ,牝5,53.0,丹内,蛯名正,438(+8),美浦,2020104088,01091,ミッキーアイル  ,ルックオブラヴ  ,キングズベスト  King's Best(米)  ,-1.3247017764411853,14
9,6,10,ペリファーニア,牝5,55.0,横山武,鹿戸,512(+4),美浦,2020103364,01170,モーリス  ,ケイティーズハート  ,ハーツクライ  ,2.2604018064889204,1
10,6,11,エリーズダイヤ,牝5,53.0,松岡,戸田,494(-2),美浦,2020102734,01085,ハーツクライ  ,ローズカットダイヤ  ,フレンチデピュティ  French Deputy(米)  ,-0.20092381488826136,8
11,7,12,コト,牝4,53.0,菅原明,野中,474(0),栗東,2021101019,01179,キズナ  ,ニコール  ,キングカメハメハ  ,-0.33391020133911914,10
12,7,13,ユハンヌス,牡5,56.0,横山和,大久保,470(-4),栗東,2020110039,01140,Frankel  ,ミッドサマーフェア  ,タニノギムレット  ,0.4290242034258521,5
13,8,14,オーサムストローク,牡4,55.0,丸山,伊藤圭,454(0),美浦,2021100557,01127,エピファネイア  ,グランドクララ  ,Frankel  ,0.9355490342267102,4
14,8,15,レディマリオン,牝4,54.0,吉村,長谷川,452(+4),栗東,2021105752,01216,ハービンジャー  Harbinger(英)  ,プリンセスカメリア  ,サンデーサイレンス  Sunday Silence(米)  ,0.9779143053287622,3
