,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ソークール,牡2,56.0,黛,佐藤吉,476(+6),美浦,2023104165,01109,オーヴァルエース  ,モーニングテラス  ,ディープスカイ  ,-2.080099028745255,16
1,1,2,スピネルテソーロ,牝2,55.0,佐々木,栗田,468(+8),美浦,2023106745,01197,スワーヴリチャード  ,トロントテソーロ  ,シャンハイボビー  Shanghai Bobby(米)  ,-1.161152758475106,12
2,2,3,ニャンキニーズ,牡2,56.0,木幡巧,勢司,434(-2),美浦,2023102002,01162,エピカリス  ,ジュウニンノナカマ  ,キングズベスト  King's Best(米)  ,-1.1525422076548832,11
3,2,4,リアライズタキオン,牡2,56.0,津村,手塚久,464(+6),美浦,2023105224,01092,ルヴァンスレーヴ  ,タイムハンドラー  ,ディープブリランテ  ,-1.2439691039398202,13
4,3,5,ウルヴァリン,牡2,56.0,松岡,伊藤伸,484(0),美浦,2023106170,01085,ベストウォーリア  ,リクエストアワー  ,ネオユニヴァース  ,-0.8235239180609455,8
5,3,6,ゴットタレント,牡2,56.0,杉原,田村,456(+2),美浦,2023100377,01135,ダノンプレミアム  ,エーシンベタラネリ  ,Elusive Quality  ,-1.02100811768464,10
6,4,7,カシノユメミヅキ,牡2,53.0,▲土田,和田雄,498(+2),美浦,2023109103,01198,メイショウボーラー  ,トウケイサクラ  ,シンボリクリスエス  ,-1.2602138504374865,14
7,4,8,パワポケウォーズ,牡2,53.0,▲上里,大和田,422(+4),美浦,2023107440,01217,リアルスティール  ,レッドアクトレス  ,スクリーンヒーロー  ,-1.6118050798334196,15
8,5,9,レーヴドクロンヌ,牡2,54.0,△長浜,加藤士,492(+4),美浦,2023103589,01214,リーチザクラウン  ,リュポメルー  Rue Pomereu(愛)  ,Dubawi  ,-0.6499496194628204,6
9,5,10,ラストシャイニー,牝2,55.0,横山和,千葉,430(-4),美浦,2023105803,01140,ダノンプレミアム  ,シンメイフジ  ,フジキセキ  ,0.09787079819831146,2
10,6,11,ミラクルカイザー,牡2,56.0,丸田,武市,482(-2),美浦,2023102162,01117,マクフィ  Makfi(英)  ,プレイフォミラクル  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.6092056637418055,5
11,6,12,センジュキヨマル,牡2,56.0,内田博,南田,530(+8),美浦,2023101559,00422,アニマルキングダム  Animal Kingdom(米)  ,ベルリンガー  ,マンハッタンカフェ  ,0.3854778801209191,1
12,7,13,テンカムテキ,牡2,56.0,丹内,林,498(+2),美浦,2023104927,01091,ナダル  Nadal(米)  ,スズカグラーテ  ,サウスヴィグラス  ,-0.6529019770571545,7
13,7,14,イナズマダイモン,牡2,56.0,菅原明,宮田,504(-2),美浦,2023107158,01179,クリソベリル  ,パリスビキニ  Paris Bikini(米)  ,Bernardini  (米)  ,-0.4768815854135647,4
14,8,15,サンクスアミリオン,牝2,55.0,江田照,金成,496(+12),美浦,2023102953,00689,マテラスカイ  ,ミリオンセラーII  Million Seller(米)  ,A.P. Indy  ,-0.36417342706588723,3
15,8,16,ディアファニス,牝2,55.0,荻野極,伊坂,470(+2),美浦,2023105475,01160,スズカコーズウェイ  ,クラリティーエス  ,シンボリクリスエス  ,-0.8278297249578568,9
