,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ステラクラウン,牝4,56.0,岩田望,上村,502(+2),栗東,2021101454,01174,ルーラーシップ  ,レッドステラーノ  ,アグネスタキオン  ,0.9887650668354683,6
1,2,2,ウイントレメンデス,牡4,58.0,武豊,長谷川,478(-4),栗東,2021106193,00666,ゴールドシップ  ,イクスキューズ  ,ボストンハーバー  Boston Harbor(米)  ,3.1864838678033935,3
2,3,3,バルティカ,牡3,56.0,小沢,高橋亮,452(-6),栗東,2022105018,01185,ルーラーシップ  ,プラトリーナ  ,ディープインパクト  ,-1.25305283551291,9
3,4,4,ナグルファル,牡3,56.0,西村淳,杉山晴,516(+2),栗東,2022105552,01171,エピファネイア  ,ランドオーバーシー  Land Over Sea(米)  ,Bellamy Road  ,3.467117523463905,2
4,5,5,ラレーヌデリス,牝5,56.0,亀田,安田,472(+8),栗東,2020103696,01176,エピファネイア  ,レイリオン  ,ダイワメジャー  ,3.016831213788767,4
5,5,6,キングスコール,牡3,56.0,坂井,矢作,492(-4),栗東,2022104207,01163,ドゥラメンテ  ,レインオンザデューン  Rain On The Dune(英)  ,Frankel  ,3.7023378340423765,1
6,6,7,デルアヴァー,牡3,56.0,角田和,松永幹,488(-2),栗東,2022110054,01186,Frankel  ,アムールブリエ  ,Smart Strike  (加)  ,1.9928441835001869,5
7,6,8,キャリーハピネス,牡5,58.0,鮫島駿,河嶋,506(+6),栗東,2020105733,01157,ヤマカツエース  ,フィーユ  ,ダンスインザダーク  ,-4.570229527921869,12
8,7,9,オデット,牝3,54.0,高杉,緒方,446(0),栗東,2022101925,01213,ラブリーデイ  ,ヤサカオディール  ,メイショウボーラー  ,-3.3499502690996774,11
9,7,10,ヴァリディシームス,牡3,56.0,川田,中内田,498(+12),栗東,2022105769,01088,キズナ  ,ヴァリディオル  ,Dynaformer  ,-1.7684386144939697,10
10,8,11,ショウナンバルドル,セ3,56.0,池添,須貝,494(-6),栗東,2022104590,01032,ブリックスアンドモルタル  Bricks and Mortar(米)  ,アウェイク  ,ディープインパクト  ,-0.14446902706337175,7
11,8,12,マトラコーニッシュ,牝3,54.0,団野,池添,430(-2),栗東,2022102500,01180,サートゥルナーリア  ,エアマスカット  ,ジャングルポケット  ,-0.5701721099047292,8
