,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スカーレットジーン,牝2,55.0,石川,水野,428(0),美浦,2023103465,01150,トーセンラー  ,ダイワウィズミー  ,キングカメハメハ  ,-1.4384729030194578,11
1,1,2,ヴェルメロディ,牝2,54.0,☆吉村,福永,446(0),栗東,2023106901,01216,モーリス  ,ヴィラ  ,ディープインパクト  ,-1.955989988509334,15
2,2,3,カレントゥルーシー,牡2,56.0,松山,鈴木孝,494(0),栗東,2023100553,01126,サングレーザー  ,カレンシリエージョ  ,ハービンジャー  Harbinger(英)  ,-0.8016795181495728,7
3,2,4,ウインターアヘッド,牡2,56.0,杉原,小島,474(0),美浦,2023106590,01135,ミッキーグローリー  ,キタノリツメイ  ,アイルハヴアナザー  I'll Have Another(米)  ,-0.6058586447422446,4
4,3,5,スカイリッチ,牡2,56.0,菅原明,小笠,422(0),美浦,2023103458,01179,ハービンジャー  Harbinger(英)  ,セウアズール  ,ディープインパクト  ,-0.9472334758291341,8
5,3,6,エコロセレナ,牝2,55.0,丹内,斎藤誠,474(0),美浦,2023107403,01091,コントレイル  ,アマルティア  ,アドマイヤムーン  ,-0.4116930875529109,3
6,4,7,アタックエース,牡2,56.0,原田和,蛯名利,474(0),美浦,2023107463,01143,ディープブリランテ  ,マジックポーションII  Magic Potion(愛)  ,Danehill Dancer  (愛)  ,1.7884292445944923,1
7,4,8,ファーザーアウェイ,牡2,56.0,三浦,尾関,474(0),美浦,2023104371,01122,エピファネイア  ,アフランシール  ,ハーツクライ  ,-1.271655900767478,10
8,5,9,ファムクラジューズ,牝2,52.0,▲石神道,黒岩,424(0),美浦,2023106433,01209,ベンバトル  Benbatl(英)  ,キューンハイト  ,ディープインパクト  ,-1.8048009149529092,13
9,5,10,カサナルキセキ,牝2,55.0,原,青木,448(0),美浦,2023100156,01184,ガルボ  ,ファストライフ  ,スーパーホーネット  ,-1.5633618233081765,12
10,6,11,ナックホワイト,牝2,55.0,大野,杉浦,484(0),美浦,2023103885,01096,ブリックスアンドモルタル  Bricks and Mortar(米)  ,イタリアンホワイト  ,ステイゴールド  ,-1.2254285944990801,9
11,6,12,ブラックパロット,牡2,56.0,戸崎圭,黒岩,536(0),美浦,2023107307,05386,アドマイヤマーズ  ,リアアントニア  Ria Antonia(米)  ,Rockport Harbor  ,-2.4993133725734014,16
12,7,13,アルクノワール,牝2,55.0,木幡巧,牧,406(0),美浦,2023106717,01162,シルバーステート  ,グランシャルム  ,Dylan Thomas  (愛)  ,-0.20886395141923228,2
13,7,14,ロジケープ,牡2,56.0,吉田隼,尾形,502(0),美浦,2023104015,01095,ロジユニヴァース  ,ロジアイリッシュ  ,ハーツクライ  ,-3.597096368896671,17
14,8,15,マーゴットライズ,牡2,56.0,佐々木,伊坂,470(0),美浦,2023106889,01197,インディチャンプ  ,ウェイクミーアップ  ,ロックオブジブラルタル  ,-0.6339467465358378,5
15,8,16,ラグアイリータ,牝2,55.0,丸山,岩戸,438(0),美浦,2023106463,01127,ウインブライト  ,バルタ  ,Crimson Tide  ,-1.8492754967967597,14
16,8,17,アズサ,牝2,55.0,嶋田,和田郎,480(0),美浦,2023101052,01134,サトノクラウン  ,ベルモントラハイナ  ,スウィフトカレント  ,-0.6466165040671136,6
