,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ロザーンジュ,牝2,53.0,◇今村,寺島,446(0),栗東,2023103661,01193,フィエールマン  ,ハーズシャドウ  ,オルフェーヴル  ,-3.3396887722530737,13
1,2,2,コスモブラック,牡2,56.0,団野,武英,468(0),栗東,2023102452,01180,キタサンブラック  ,アルズギャル  Al's Gal(米)  ,English Channel  ,-1.7849484205182202,5
2,3,3,スティーブ,牡2,56.0,小沢,高橋亮,466(0),栗東,2023105461,01185,シャンハイボビー  Shanghai Bobby(米)  ,マーヴェリックス  ,Smart Strike  (加)  ,-0.3542323294776825,2
3,3,4,サトノトリニティ,牡2,56.0,高杉,池江,488(0),栗東,2023107272,01213,サトノダイヤモンド  ,メチャコルタ  Mecha Corta(亜)  ,El Corredor  ,-3.8066219744828884,14
4,4,5,メイショウソラリス,牡2,56.0,西村淳,角田,460(0),栗東,2023103986,01171,シスキン  Siskin(米)  ,アンリミテッドピサ  ,シンボリクリスエス  ,-2.890552056995578,10
5,4,6,ダークマルス,牡2,56.0,川田,杉山晴,472(0),栗東,2023100933,01088,エピファネイア  ,ジェニサ  Genisa(米)  ,Storm Cat  (米)  ,0.3970263727961324,1
6,5,7,ロングホリデー,牡2,56.0,鮫島駿,茶木,456(0),栗東,2023100288,01157,キタサンブラック  ,ストロベリーズ  ,コマンズ  Commands(豪)  ,-2.3760005143934593,8
7,5,8,パーヴォ,牡2,56.0,和田竜,吉田,452(0),栗東,2023106440,01018,ゴールドシップ  ,コスモピーコック  ,Medicean  ,-1.7185724732907366,4
8,6,9,エコログレン,牡2,56.0,国分恭,牧浦,476(0),栗東,2023110060,01124,Dawn Approach  (愛)  ,Tahlie  (仏)  ,Rio de La Plata  (米)  ,-0.6535193059111626,3
9,6,10,ライトフライヤー,牡2,56.0,岩田望,吉岡,484(0),栗東,2023102088,01174,コントレイル  ,ドリームオブジェニー  Dream of Genie(仏)  ,Pivotal  ,-2.0774263370430854,6
10,7,11,リアライズグリント,牡2,56.0,坂井,矢作,480(0),栗東,2023103720,01163,キタサンブラック  ,マドラスチェック  ,Malibu Moon  ,-3.015920528527584,11
11,7,12,ラップトップ,牝2,52.0,▲田山,小栗,396(0),栗東,2023100238,01220,リオンリオン  ,ラベ  ,ダンスインザダーク  ,-2.3745720616559183,7
12,8,13,キングズテイル,牡2,56.0,浜中,岡田,486(0),栗東,2023105124,01115,リオンディーズ  ,スマートオランプ  ,キングズベスト  King's Best(米)  ,-2.683449145255944,9
13,8,14,エアヴァイブス,牝2,55.0,武豊,福永,446(0),栗東,2023106910,00666,コントレイル  ,エアジーン  ,ハービンジャー  Harbinger(英)  ,-3.1442498011252593,12
