,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アルタティール,牡3,57.0,江田照,手塚久,428(-4),美浦,2023104926,689,コントレイル,シムシマー,Poet's Voice,0.2503388126144313,9,-0.0881962579188638,17,,17,39.5,44.8,42.1,16
1,1,2,セットエトワール,牝3,55.0,戸崎圭,鹿戸,478(+2),美浦,2023103792,5386,シルバーステート,セブンスセンス,キングカメハメハ,0.0966551876984982,11,-0.1196254881517796,7,,9,53.3,46.7,48.5,9
2,2,3,ギルドホール,牡3,57.0,杉原,嘉藤,448(-4),美浦,2023107033,1135,レイデオロ,シャンデリアハウス,ヴァーミリアン,0.7017268414538639,3,0.0041153223847432,11,,11,49.7,45.6,46.8,11
3,2,4,コスモアンタレス,牡3,57.0,柴田大,和田勇,462(-10),美浦,2023104023,1009,ベンバトル,スコルピオンキッス,フレンチデピュティ,0.5765591401253068,7,-0.0214822291106224,6,,7,53.4,48.0,48.9,8
4,3,5,カキュウ,牝3,55.0,柴田善,佐藤吉,428(-6),美浦,2023102689,641,フィエールマン,チークハート,アグネスデジタル,-0.5084497727315408,15,-0.2433731101045949,13,,18,39.7,44.4,42.1,14
5,3,6,イノセントホープ,牡3,57.0,菅原明,小島,490(0),美浦,2023103328,1179,エイシンフラッシュ,イノセントミューズ,ヴィクトワールピサ,-1.1929061005355086,17,-0.3833485663231369,4,,5,55.8,49.2,61.9,2
6,4,7,レッドリファインド,牡3,57.0,石川,奥村武,474(-6),美浦,2023105606,1150,レイデオロ,ディエンティ,Storm Cat,-0.2220679119858659,14,-0.1848062885526553,1,,1,78.7,85.3,81.8,1
7,4,8,ピエスユニーク,牝3,55.0,松山,手塚久,484(-2),美浦,2023103435,1126,エピファネイア,ジュエラー,ヴィクトワールピサ,1.270342393793039,2,0.1204006398234768,12,,8,46.8,47.3,44.7,12
8,5,9,フォンドルレール,牡3,57.0,田辺,戸田,428(0),美浦,2023103799,1075,ルヴァンスレーヴ,ダンスウィズキトゥン,Kitten's Joy,0.1402572839408425,10,-0.1107085959182186,9,,16,51.1,44.9,49.0,7
9,5,10,ゼータレティクル,牝3,55.0,津村,小手川,456(-2),美浦,2023106416,1092,ビーチパトロール,コスモレティクルム,ダノンシャンティ,0.6507353612539196,4,-0.006312743533131,8,,12,51.7,45.5,52.6,5
10,6,11,ホウオウライラック,牝3,55.0,丸田,高柳瑞,422(-8),美浦,2023105618,1117,レイデオロ,ホウオウマルゴー,ディープインパクト,-0.1015416790664327,12,-0.1601579454022187,16,,4,39.6,50.5,42.1,15
11,6,12,セツナサ,牡3,57.0,三浦,武井,474(+8),美浦,2023107225,1122,サートゥルナーリア,ホロロジスト,Gemologist,0.6377634431980439,5,-0.0089655791840577,2,,2,59.1,64.6,59.7,3
12,7,13,ピコパープル,牝3,52.0,▲上里,上原博,404(-10),美浦,2023100706,1217,キタサンブラック,ウィンディガーデン,タニノギムレット,0.6167084512436577,6,-0.0132714523052089,15,,13,39.6,45.5,42.0,17
13,7,14,マイネルエトルタ,牡3,54.0,▲遠藤,和田郎,436(-2),美浦,2023104490,1218,ゴールドシップ,マイネグレヴィル,ブライアンズタイム,0.4236896680826122,8,-0.0527449601598302,18,,15,39.5,44.9,42.0,18
14,7,15,ホープフルワールド,牡3,57.0,原,伊藤大,444(-6),美浦,2023105575,1184,ワールドプレミア,シングフォーホープ,アジアエクスプレス,-0.1934213625978106,13,-0.1789478960493012,14,,14,39.6,45.2,42.1,13
15,8,16,イニスフェイル,牡3,57.0,岩田康,稲垣,476(0),美浦,2023107161,5203,フィエールマン,パロネラ,ロードカナロア,-0.7228899600245887,16,-0.287227424585461,3,,3,56.7,52.3,54.7,4
16,8,17,ミナヅキ,牡3,57.0,石橋脩,清水英,458(+4),美浦,2023105449,1077,ガルボ,アドリアーネ,アグネスデジタル,1.626274576892447,1,0.193190922692292,5,,6,55.4,49.1,50.8,6
17,8,18,マイネルシュラハト,牡3,54.0,▲石神道,畠山,484(+2),美浦,2023106436,1209,ベンバトル,クードヴァン,ディープインパクト,-1.674209459431472,18,-0.4817780124459209,10,,10,50.9,46.1,48.1,10
