,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,エールラヴィクトワ,牝3,55.0,中井,橋口,栗東,2022105834,1141,ルヴァンスレーヴ  ,ピュリティゴールド  ,ゴールドアリュール  ,-1.5399610707433942,15,-0.7690993181175733,15,,
1,1,2,ラテライト,牝3,55.0,菱田,松下,栗東,2022105794,1144,ブリックスアンドモルタル  Bricks and Mortar(米)  ,サルサドゥーラ  ,ゴールドアリュール  ,-1.231209536497647,14,-0.6623175012640516,14,,
2,2,3,タマモマサユメ,牝3,55.0,田口,大橋,栗東,2022107127,1208,ルヴァンスレーヴ  ,チャームドリーム  ,フレンチデピュティ  French Deputy(米)  ,-0.7340381652826006,13,-0.49037062354054267,13,,
3,2,4,アンデルマット,牝3,55.0,横山武,梅田,栗東,2022105193,1170,ルヴァンスレーヴ  ,ローヌグレイシア  ,クロフネ  ,-0.25994741346098826,9,-0.3264061854151276,9,,
4,3,5,マンノデュエット,牝3,51.0,★河原田,中竹,栗東,2022102385,1204,スマートファルコン  ,マンノヴィクトリア  ,トウカイテイオー  ,2.030929773350697,1,0.4658944222357174,1,,
5,3,6,アイブリンク,牝3,55.0,松若,大久保,栗東,2022100358,1154,モズアスコット  ,バルビーナ  ,ブラックタイド  ,0.8329851686974777,3,0.05158489762966642,3,,
6,4,7,ウィッティクオウト,牝3,55.0,角田和,吉村,栗東,2022105780,1186,Maximum Security  (米)  ,クオウト  Quote(英)  ,Galileo  (愛)  ,-0.25889348461478656,8,-0.32604168378663634,8,,
7,4,8,スリーローズ,牝3,52.0,▲川端,谷,栗東,2022102974,1195,スズカコーズウェイ  ,スズカクイーン  ,クロフネ  ,-0.16776214703769182,6,-0.2945238815430097,6,,
8,5,9,シャヴィット,牝3,55.0,バデル,小椋,栗東,2022102094,5644,ミッキーロケット  ,テレフォトグラフ  ,ハーツクライ  ,-0.3531539939523004,10,-0.3586417110842714,10,,
9,5,10,エスタンシア,牝3,54.0,☆吉村,松下,栗東,2022105061,1216,ドゥラメンテ  ,マラコスタムブラダ  Malacostumbrada(亜)  ,Lizard Island  ,-2.358619130301376,16,-1.0522324698116492,16,,
10,6,11,ニューヤンキー,牝3,54.0,☆高杉,中内田,栗東,2022104602,1213,ドゥラメンテ  ,アトミカオロ  Atomica Oro(亜)  ,Orpen  ,-0.49135927142288965,11,-0.40644005049368237,11,,
11,6,12,オリビアサンライズ,牝3,55.0,藤懸,平田,栗東,2022103123,1138,ゴールドドリーム  ,ハニーエンパイア  ,エンパイアメーカー  Empire Maker(米)  ,-0.6331390561484675,12,-0.455474634380311,12,,
12,7,13,オリジナルファイン,牝3,55.0,国分恭,清水久,栗東,2022102906,1124,パイロ  Pyro(米)  ,ヒラボクビジン  ,ブライアンズタイム  Brian's Time(米)  ,1.4636963149041706,2,0.2697165492382784,2,,
13,7,14,クイーンハピ,牝3,55.0,坂井,大久保,栗東,2022106632,1163,キズナ  ,クイーンパイレーツ  ,キングカメハメハ  ,-0.07612154684226782,5,-0.26282995065997844,5,,
14,8,15,アーブルラーブル,牝3,54.0,☆西塚,西村,栗東,2022102998,1200,ナダル  Nadal(米)  ,マダムジェニファー  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.23803031063236388,7,-0.3188261483930502,7,,
15,8,16,キュアフローラ,牝3,55.0,小沢,東田,栗東,2022102191,1185,マジェスティックウォリアー  Majestic Warrior(米)  ,キュアロージズ  ,ロージズインメイ  Roses in May(米)  ,0.002255978997367456,4,-0.23572305828425133,4,,
