race_type,course_len,ground_state,class,体重帯,1着,2着,3着,着外
ダート,1000,不良,未勝利,460,0,0,1,11
ダート,1000,不良,未勝利,470,1,0,2,8
ダート,1000,不良,未勝利,480,1,1,0,11
ダート,1000,不良,未勝利,490,2,2,0,3
ダート,1000,不良,未勝利,500,1,0,0,7
ダート,1000,不良,未勝利,510,0,0,0,1
ダート,1000,不良,未勝利,520,0,0,0,1
ダート,1000,全,1勝クラス,380,0,0,0,1
ダート,1000,全,1勝クラス,390,0,0,0,4
ダート,1000,全,1勝クラス,400,0,0,0,9
ダート,1000,全,1勝クラス,410,2,2,1,13
ダート,1000,全,1勝クラス,420,0,1,2,24
ダート,1000,全,1勝クラス,430,3,7,3,46
ダート,1000,全,1勝クラス,440,7,7,8,80
ダート,1000,全,1勝クラス,450,8,9,5,98
ダート,1000,全,1勝クラス,460,12,7,9,103
ダート,1000,全,1勝クラス,470,9,15,15,94
ダート,1000,全,1勝クラス,480,11,7,12,115
ダート,1000,全,1勝クラス,490,6,7,9,94
ダート,1000,全,1勝クラス,500,11,9,6,76
ダート,1000,全,1勝クラス,510,7,5,5,36
ダート,1000,全,1勝クラス,520,1,2,3,25
ダート,1000,全,1勝クラス,530,2,0,1,6
ダート,1000,全,1勝クラス,540,0,0,1,2
ダート,1000,全,1勝クラス,550,0,1,0,5
ダート,1000,全,2勝クラス,410,0,0,0,2
ダート,1000,全,2勝クラス,420,0,0,0,6
ダート,1000,全,2勝クラス,430,0,2,2,15
ダート,1000,全,2勝クラス,440,1,1,4,18
ダート,1000,全,2勝クラス,450,2,1,0,23
ダート,1000,全,2勝クラス,460,2,5,3,25
ダート,1000,全,2勝クラス,470,5,3,5,45
ダート,1000,全,2勝クラス,480,3,4,4,29
ダート,1000,全,2勝クラス,490,3,1,2,22
ダート,1000,全,2勝クラス,500,2,0,0,17
ダート,1000,全,2勝クラス,510,2,3,2,23
ダート,1000,全,2勝クラス,520,2,1,1,9
ダート,1000,全,2勝クラス,530,0,0,0,4
ダート,1000,全,2勝クラス,540,0,2,0,1
ダート,1000,全,2勝クラス,550,1,0,0,1
ダート,1000,全,3勝クラス,430,0,0,1,2
ダート,1000,全,3勝クラス,440,0,2,0,4
ダート,1000,全,3勝クラス,450,1,0,0,5
ダート,1000,全,3勝クラス,460,1,0,1,8
ダート,1000,全,3勝クラス,470,3,2,2,13
ダート,1000,全,3勝クラス,480,1,1,1,11
ダート,1000,全,3勝クラス,490,1,0,2,15
ダート,1000,全,3勝クラス,500,2,2,2,11
ダート,1000,全,3勝クラス,510,0,2,0,3
ダート,1000,全,3勝クラス,520,0,0,0,6
ダート,1000,全,3勝クラス,530,0,0,0,2
ダート,1000,全,3勝クラス,540,0,0,0,2
ダート,1000,全,all,380,0,0,1,15
ダート,1000,全,all,390,0,0,0,23
ダート,1000,全,all,400,2,1,1,34
ダート,1000,全,all,410,2,5,1,68
ダート,1000,全,all,420,3,5,7,109
ダート,1000,全,all,430,19,14,15,188
ダート,1000,全,all,440,20,20,30,272
ダート,1000,全,all,450,22,31,25,256
ダート,1000,全,all,460,29,27,30,278
ダート,1000,全,all,470,31,34,39,259
ダート,1000,全,all,480,25,28,28,248
ダート,1000,全,all,490,24,23,16,210
ダート,1000,全,all,500,23,13,14,147
ダート,1000,全,all,510,13,10,10,92
ダート,1000,全,all,520,5,3,6,52
ダート,1000,全,all,530,2,1,1,21
ダート,1000,全,all,540,0,6,1,7
ダート,1000,全,all,550,2,1,0,7
ダート,1000,全,新馬,390,0,0,0,1
ダート,1000,全,新馬,410,0,0,0,2
ダート,1000,全,新馬,420,0,0,2,2
ダート,1000,全,新馬,430,1,0,0,2
ダート,1000,全,新馬,440,0,0,0,4
ダート,1000,全,新馬,450,0,2,1,2
ダート,1000,全,新馬,460,0,0,0,3
ダート,1000,全,新馬,470,0,1,1,3
ダート,1000,全,新馬,480,0,0,0,1
ダート,1000,全,新馬,490,1,1,0,1
ダート,1000,全,新馬,510,2,0,0,0
ダート,1000,全,未勝利,380,0,0,1,14
ダート,1000,全,未勝利,390,0,0,0,17
ダート,1000,全,未勝利,400,1,1,1,24
ダート,1000,全,未勝利,410,0,3,0,49
ダート,1000,全,未勝利,420,3,4,3,74
ダート,1000,全,未勝利,430,14,5,6,116
ダート,1000,全,未勝利,440,12,10,18,155
ダート,1000,全,未勝利,450,10,19,19,122
ダート,1000,全,未勝利,460,12,14,15,132
ダート,1000,全,未勝利,470,13,11,15,89
ダート,1000,全,未勝利,480,10,14,11,83
ダート,1000,全,未勝利,490,12,12,3,73
ダート,1000,全,未勝利,500,8,2,5,42
ダート,1000,全,未勝利,510,2,0,3,25
ダート,1000,全,未勝利,520,2,0,2,10
ダート,1000,全,未勝利,530,0,1,0,7
ダート,1000,全,未勝利,540,0,4,0,2
ダート,1000,全,未勝利,550,1,0,0,1
ダート,1000,稍重,1勝クラス,390,0,0,0,1
ダート,1000,稍重,1勝クラス,400,0,0,0,2
ダート,1000,稍重,1勝クラス,410,1,1,0,7
ダート,1000,稍重,1勝クラス,420,0,0,1,6
ダート,1000,稍重,1勝クラス,430,0,3,2,12
ダート,1000,稍重,1勝クラス,440,0,4,1,17
ダート,1000,稍重,1勝クラス,450,3,1,0,22
ダート,1000,稍重,1勝クラス,460,2,1,5,25
ダート,1000,稍重,1勝クラス,470,2,4,3,24
ダート,1000,稍重,1勝クラス,480,4,1,1,30
ダート,1000,稍重,1勝クラス,490,2,2,2,23
ダート,1000,稍重,1勝クラス,500,4,1,1,15
ダート,1000,稍重,1勝クラス,510,1,1,1,7
ダート,1000,稍重,1勝クラス,520,0,0,1,2
ダート,1000,稍重,1勝クラス,530,0,0,1,1
ダート,1000,稍重,2勝クラス,410,0,0,0,1
ダート,1000,稍重,2勝クラス,430,0,0,1,2
ダート,1000,稍重,2勝クラス,440,0,0,0,4
ダート,1000,稍重,2勝クラス,450,0,0,0,1
ダート,1000,稍重,2勝クラス,460,0,2,0,6
ダート,1000,稍重,2勝クラス,470,1,0,1,5
ダート,1000,稍重,2勝クラス,480,0,0,0,7
ダート,1000,稍重,2勝クラス,490,1,0,0,3
ダート,1000,稍重,2勝クラス,500,1,0,0,1
ダート,1000,稍重,2勝クラス,510,0,0,1,2
ダート,1000,稍重,2勝クラス,520,0,1,0,1
ダート,1000,稍重,3勝クラス,430,0,0,1,0
ダート,1000,稍重,3勝クラス,440,0,0,0,1
ダート,1000,稍重,3勝クラス,450,1,0,0,0
ダート,1000,稍重,3勝クラス,460,0,0,0,1
ダート,1000,稍重,3勝クラス,470,0,1,0,2
ダート,1000,稍重,3勝クラス,480,0,0,0,1
ダート,1000,稍重,3勝クラス,490,0,0,0,3
ダート,1000,稍重,3勝クラス,510,0,0,0,1
ダート,1000,稍重,3勝クラス,530,0,0,0,1
ダート,1000,稍重,all,380,0,0,0,4
ダート,1000,稍重,all,390,0,0,0,10
ダート,1000,稍重,all,400,1,0,1,11
ダート,1000,稍重,all,410,1,1,0,28
ダート,1000,稍重,all,420,0,3,2,25
ダート,1000,稍重,all,430,8,3,8,46
ダート,1000,稍重,all,440,1,6,7,68
ダート,1000,稍重,all,450,8,8,3,65
ダート,1000,稍重,all,460,7,9,12,66
ダート,1000,稍重,all,470,10,8,7,74
ダート,1000,稍重,all,480,4,8,4,64
ダート,1000,稍重,all,490,5,4,2,49
ダート,1000,稍重,all,500,7,1,4,22
ダート,1000,稍重,all,510,2,1,3,16
ダート,1000,稍重,all,520,1,1,1,7
ダート,1000,稍重,all,530,0,0,1,3
ダート,1000,稍重,all,540,0,2,0,0
ダート,1000,稍重,all,550,0,0,0,1
ダート,1000,稍重,新馬,410,0,0,0,1
ダート,1000,稍重,新馬,420,0,0,0,1
ダート,1000,稍重,新馬,450,0,1,0,0
ダート,1000,稍重,新馬,470,0,0,1,2
ダート,1000,稍重,新馬,490,1,0,0,1
ダート,1000,稍重,未勝利,380,0,0,0,4
ダート,1000,稍重,未勝利,390,0,0,0,8
ダート,1000,稍重,未勝利,400,0,0,1,8
ダート,1000,稍重,未勝利,410,0,0,0,18
ダート,1000,稍重,未勝利,420,0,3,1,16
ダート,1000,稍重,未勝利,430,7,0,2,27
ダート,1000,稍重,未勝利,440,1,2,6,39
ダート,1000,稍重,未勝利,450,3,6,3,37
ダート,1000,稍重,未勝利,460,3,5,5,27
ダート,1000,稍重,未勝利,470,7,1,1,28
ダート,1000,稍重,未勝利,480,0,6,3,21
ダート,1000,稍重,未勝利,490,1,1,0,16
ダート,1000,稍重,未勝利,500,2,0,3,5
ダート,1000,稍重,未勝利,510,1,0,1,5
ダート,1000,稍重,未勝利,520,1,0,0,2
ダート,1000,稍重,未勝利,540,0,2,0,0
ダート,1000,稍重,未勝利,550,0,0,0,1
ダート,1000,良,1勝クラス,390,0,0,0,2
ダート,1000,良,1勝クラス,400,0,0,0,2
ダート,1000,良,1勝クラス,410,0,1,0,2
ダート,1000,良,1勝クラス,420,0,1,0,11
ダート,1000,良,1勝クラス,430,2,2,0,22
ダート,1000,良,1勝クラス,440,6,3,3,36
ダート,1000,良,1勝クラス,450,4,6,3,43
ダート,1000,良,1勝クラス,460,6,4,4,37
ダート,1000,良,1勝クラス,470,3,5,6,46
ダート,1000,良,1勝クラス,480,6,4,9,49
ダート,1000,良,1勝クラス,490,1,2,5,46
ダート,1000,良,1勝クラス,500,3,5,1,42
ダート,1000,良,1勝クラス,510,3,1,4,18
ダート,1000,良,1勝クラス,520,0,2,2,12
ダート,1000,良,1勝クラス,530,2,0,0,3
ダート,1000,良,1勝クラス,540,0,0,0,1
ダート,1000,良,1勝クラス,550,0,0,0,4
ダート,1000,良,2勝クラス,410,0,0,0,1
ダート,1000,良,2勝クラス,420,0,0,0,5
ダート,1000,良,2勝クラス,430,0,1,1,11
ダート,1000,良,2勝クラス,440,1,1,3,9
ダート,1000,良,2勝クラス,450,2,1,0,17
ダート,1000,良,2勝クラス,460,2,1,2,13
ダート,1000,良,2勝クラス,470,3,3,4,26
ダート,1000,良,2勝クラス,480,2,3,3,16
ダート,1000,良,2勝クラス,490,2,1,2,18
ダート,1000,良,2勝クラス,500,1,0,0,15
ダート,1000,良,2勝クラス,510,1,2,0,15
ダート,1000,良,2勝クラス,520,0,0,0,6
ダート,1000,良,2勝クラス,530,0,0,0,4
ダート,1000,良,2勝クラス,540,0,2,0,1
ダート,1000,良,2勝クラス,550,1,0,0,1
ダート,1000,良,3勝クラス,430,0,0,0,1
ダート,1000,良,3勝クラス,440,0,1,0,3
ダート,1000,良,3勝クラス,450,0,0,0,3
ダート,1000,良,3勝クラス,460,1,0,0,4
ダート,1000,良,3勝クラス,470,2,1,2,6
ダート,1000,良,3勝クラス,480,1,0,1,9
ダート,1000,良,3勝クラス,490,1,0,2,8
ダート,1000,良,3勝クラス,500,1,2,1,10
ダート,1000,良,3勝クラス,510,0,2,0,2
ダート,1000,良,3勝クラス,520,0,0,0,6
ダート,1000,良,3勝クラス,530,0,0,0,1
ダート,1000,良,3勝クラス,540,0,0,0,2
ダート,1000,良,all,380,0,0,1,6
ダート,1000,良,all,390,0,0,0,7
ダート,1000,良,all,400,0,1,0,11
ダート,1000,良,all,410,0,3,0,28
ダート,1000,良,all,420,2,1,3,60
ダート,1000,良,all,430,6,5,3,86
ダート,1000,良,all,440,15,12,14,125
ダート,1000,良,all,450,10,18,14,114
ダート,1000,良,all,460,17,11,12,127
ダート,1000,良,all,470,13,16,21,112
ダート,1000,良,all,480,16,11,18,111
ダート,1000,良,all,490,10,10,10,115
ダート,1000,良,all,500,8,8,4,88
ダート,1000,良,all,510,6,5,6,49
ダート,1000,良,all,520,1,2,4,28
ダート,1000,良,all,530,2,1,0,14
ダート,1000,良,all,540,0,3,0,5
ダート,1000,良,all,550,1,0,0,5
ダート,1000,良,新馬,390,0,0,0,1
ダート,1000,良,新馬,410,0,0,0,1
ダート,1000,良,新馬,420,0,0,2,1
ダート,1000,良,新馬,430,1,0,0,2
ダート,1000,良,新馬,440,0,0,0,4
ダート,1000,良,新馬,450,0,1,1,2
ダート,1000,良,新馬,460,0,0,0,3
ダート,1000,良,新馬,470,0,1,0,1
ダート,1000,良,新馬,480,0,0,0,1
ダート,1000,良,新馬,490,0,1,0,0
ダート,1000,良,新馬,510,2,0,0,0
ダート,1000,良,未勝利,380,0,0,1,6
ダート,1000,良,未勝利,390,0,0,0,4
ダート,1000,良,未勝利,400,0,1,0,9
ダート,1000,良,未勝利,410,0,2,0,23
ダート,1000,良,未勝利,420,2,0,1,43
ダート,1000,良,未勝利,430,3,2,2,50
ダート,1000,良,未勝利,440,8,7,8,71
ダート,1000,良,未勝利,450,4,10,10,49
ダート,1000,良,未勝利,460,8,6,6,70
ダート,1000,良,未勝利,470,4,6,9,32
ダート,1000,良,未勝利,480,7,3,5,33
ダート,1000,良,未勝利,490,6,6,1,41
ダート,1000,良,未勝利,500,3,1,1,21
ダート,1000,良,未勝利,510,0,0,2,12
ダート,1000,良,未勝利,520,1,0,2,4
ダート,1000,良,未勝利,530,0,1,0,6
ダート,1000,良,未勝利,540,0,1,0,1
ダート,1000,重,1勝クラス,380,0,0,0,1
ダート,1000,重,1勝クラス,390,0,0,0,1
ダート,1000,重,1勝クラス,400,0,0,0,4
ダート,1000,重,1勝クラス,410,1,0,0,1
ダート,1000,重,1勝クラス,420,0,0,1,5
ダート,1000,重,1勝クラス,430,1,2,1,5
ダート,1000,重,1勝クラス,440,1,0,3,21
ダート,1000,重,1勝クラス,450,0,2,1,18
ダート,1000,重,1勝クラス,460,3,1,0,27
ダート,1000,重,1勝クラス,470,0,4,4,16
ダート,1000,重,1勝クラス,480,0,1,0,17
ダート,1000,重,1勝クラス,490,1,0,0,13
ダート,1000,重,1勝クラス,500,3,2,4,10
ダート,1000,重,1勝クラス,510,3,1,0,5
ダート,1000,重,1勝クラス,520,1,0,0,7
ダート,1000,重,1勝クラス,530,0,0,0,1
ダート,1000,重,1勝クラス,540,0,0,0,1
ダート,1000,重,1勝クラス,550,0,1,0,0
ダート,1000,重,2勝クラス,420,0,0,0,1
ダート,1000,重,2勝クラス,430,0,0,0,2
ダート,1000,重,2勝クラス,440,0,0,1,1
ダート,1000,重,2勝クラス,450,0,0,0,5
ダート,1000,重,2勝クラス,460,0,1,1,3
ダート,1000,重,2勝クラス,470,1,0,0,9
ダート,1000,重,2勝クラス,480,0,1,1,3
ダート,1000,重,2勝クラス,490,0,0,0,1
ダート,1000,重,2勝クラス,500,0,0,0,1
ダート,1000,重,2勝クラス,510,0,1,0,5
ダート,1000,重,2勝クラス,520,2,0,0,2
ダート,1000,重,3勝クラス,430,0,0,0,1
ダート,1000,重,3勝クラス,440,0,1,0,0
ダート,1000,重,3勝クラス,450,0,0,0,2
ダート,1000,重,3勝クラス,460,0,0,1,3
ダート,1000,重,3勝クラス,470,1,0,0,5
ダート,1000,重,3勝クラス,480,0,1,0,1
ダート,1000,重,3勝クラス,490,0,0,0,4
ダート,1000,重,3勝クラス,500,1,0,1,1
ダート,1000,重,all,380,0,0,0,4
ダート,1000,重,all,390,0,0,0,6
ダート,1000,重,all,400,1,0,0,9
ダート,1000,重,all,410,1,0,0,5
ダート,1000,重,all,420,1,1,2,18
ダート,1000,重,all,430,3,4,3,38
ダート,1000,重,all,440,3,1,6,53
ダート,1000,重,all,450,3,3,4,50
ダート,1000,重,all,460,4,5,5,57
ダート,1000,重,all,470,3,8,7,51
ダート,1000,重,all,480,2,7,4,39
ダート,1000,重,all,490,4,3,2,31
ダート,1000,重,all,500,6,3,6,21
ダート,1000,重,all,510,4,2,0,17
ダート,1000,重,all,520,3,0,0,12
ダート,1000,重,all,530,0,0,0,2
ダート,1000,重,all,540,0,1,0,2
ダート,1000,重,all,550,1,1,0,0
ダート,1000,重,未勝利,380,0,0,0,3
ダート,1000,重,未勝利,390,0,0,0,5
ダート,1000,重,未勝利,400,1,0,0,5
ダート,1000,重,未勝利,410,0,0,0,4
ダート,1000,重,未勝利,420,1,1,1,12
ダート,1000,重,未勝利,430,2,2,2,30
ダート,1000,重,未勝利,440,2,0,2,31
ダート,1000,重,未勝利,450,3,1,3,25
ダート,1000,重,未勝利,460,1,3,3,24
ダート,1000,重,未勝利,470,1,4,3,21
ダート,1000,重,未勝利,480,2,4,3,18
ダート,1000,重,未勝利,490,3,3,2,13
ダート,1000,重,未勝利,500,2,1,1,9
ダート,1000,重,未勝利,510,1,0,0,7
ダート,1000,重,未勝利,520,0,0,0,3
ダート,1000,重,未勝利,530,0,0,0,1
ダート,1000,重,未勝利,540,0,1,0,1
ダート,1000,重,未勝利,550,1,0,0,0
ダート,1700,不良,1勝クラス,410,0,0,0,1
ダート,1700,不良,1勝クラス,420,0,0,0,4
ダート,1700,不良,1勝クラス,430,1,2,1,7
ダート,1700,不良,1勝クラス,440,1,0,0,8
ダート,1700,不良,1勝クラス,450,0,3,1,9
ダート,1700,不良,1勝クラス,460,1,1,1,14
ダート,1700,不良,1勝クラス,470,3,1,4,20
ダート,1700,不良,1勝クラス,480,1,1,3,23
ダート,1700,不良,1勝クラス,490,2,2,0,17
ダート,1700,不良,1勝クラス,500,2,1,0,13
ダート,1700,不良,1勝クラス,510,1,1,0,10
ダート,1700,不良,1勝クラス,520,0,0,1,5
ダート,1700,不良,1勝クラス,530,0,0,0,6
ダート,1700,不良,1勝クラス,540,0,0,1,0
ダート,1700,不良,1勝クラス,550,0,0,0,1
ダート,1700,不良,2勝クラス,420,0,0,0,2
ダート,1700,不良,2勝クラス,430,1,0,0,3
ダート,1700,不良,2勝クラス,440,1,0,0,7
ダート,1700,不良,2勝クラス,450,0,1,1,10
ダート,1700,不良,2勝クラス,460,0,2,1,10
ダート,1700,不良,2勝クラス,470,1,1,1,18
ダート,1700,不良,2勝クラス,480,2,0,2,15
ダート,1700,不良,2勝クラス,490,0,1,0,10
ダート,1700,不良,2勝クラス,500,1,0,1,5
ダート,1700,不良,2勝クラス,510,1,1,1,4
ダート,1700,不良,2勝クラス,530,0,0,0,1
ダート,1700,不良,2勝クラス,540,0,1,0,2
ダート,1700,不良,2勝クラス,550,0,0,0,1
ダート,1700,不良,3勝クラス,440,0,0,0,4
ダート,1700,不良,3勝クラス,450,0,0,0,3
ダート,1700,不良,3勝クラス,460,1,0,0,1
ダート,1700,不良,3勝クラス,470,0,2,1,2
ダート,1700,不良,3勝クラス,480,0,0,1,11
ダート,1700,不良,3勝クラス,490,0,0,0,5
ダート,1700,不良,3勝クラス,500,1,0,1,6
ダート,1700,不良,3勝クラス,510,0,0,0,1
ダート,1700,不良,3勝クラス,520,0,1,0,1
ダート,1700,不良,3勝クラス,530,1,0,0,3
ダート,1700,不良,3勝クラス,550,0,0,0,2
ダート,1700,不良,all,380,0,0,0,2
ダート,1700,不良,all,390,0,0,0,1
ダート,1700,不良,all,400,0,1,0,4
ダート,1700,不良,all,410,0,0,0,11
ダート,1700,不良,all,420,1,0,2,21
ダート,1700,不良,all,430,4,2,1,30
ダート,1700,不良,all,440,5,5,5,47
ダート,1700,不良,all,450,1,6,4,68
ダート,1700,不良,all,460,3,6,5,67
ダート,1700,不良,all,470,9,8,9,88
ダート,1700,不良,all,480,5,4,8,81
ダート,1700,不良,all,490,5,5,3,50
ダート,1700,不良,all,500,8,3,3,40
ダート,1700,不良,all,510,4,4,2,23
ダート,1700,不良,all,520,1,2,4,16
ダート,1700,不良,all,530,1,0,0,11
ダート,1700,不良,all,540,0,1,1,3
ダート,1700,不良,all,550,0,0,0,6
ダート,1700,不良,オープン,440,0,0,0,1
ダート,1700,不良,オープン,460,0,0,0,1
ダート,1700,不良,オープン,470,0,0,0,2
ダート,1700,不良,オープン,480,0,0,1,2
ダート,1700,不良,オープン,490,0,1,0,0
ダート,1700,不良,オープン,500,1,0,0,2
ダート,1700,不良,オープン,510,0,0,0,1
ダート,1700,不良,オープン,520,0,0,0,1
ダート,1700,不良,オープン,530,0,0,0,1
ダート,1700,不良,オープン,540,0,0,0,1
ダート,1700,不良,未勝利,380,0,0,0,2
ダート,1700,不良,未勝利,390,0,0,0,1
ダート,1700,不良,未勝利,400,0,1,0,4
ダート,1700,不良,未勝利,410,0,0,0,10
ダート,1700,不良,未勝利,420,1,0,2,15
ダート,1700,不良,未勝利,430,2,0,0,20
ダート,1700,不良,未勝利,440,3,5,5,27
ダート,1700,不良,未勝利,450,1,2,2,46
ダート,1700,不良,未勝利,460,1,3,3,38
ダート,1700,不良,未勝利,470,5,4,3,46
ダート,1700,不良,未勝利,480,2,3,1,28
ダート,1700,不良,未勝利,490,2,1,3,14
ダート,1700,不良,未勝利,500,3,1,0,13
ダート,1700,不良,未勝利,510,2,2,1,5
ダート,1700,不良,未勝利,520,1,1,3,8
ダート,1700,不良,未勝利,550,0,0,0,2
ダート,1700,全,1勝クラス,380,0,0,0,1
ダート,1700,全,1勝クラス,390,0,0,0,3
ダート,1700,全,1勝クラス,400,0,0,0,5
ダート,1700,全,1勝クラス,410,1,0,1,18
ダート,1700,全,1勝クラス,420,7,4,2,59
ダート,1700,全,1勝クラス,430,4,11,9,84
ダート,1700,全,1勝クラス,440,14,6,12,146
ダート,1700,全,1勝クラス,450,9,14,11,169
ダート,1700,全,1勝クラス,460,18,29,23,246
ダート,1700,全,1勝クラス,470,28,18,25,262
ダート,1700,全,1勝クラス,480,25,20,22,249
ダート,1700,全,1勝クラス,490,22,15,22,177
ダート,1700,全,1勝クラス,500,11,19,19,142
ダート,1700,全,1勝クラス,510,8,14,5,108
ダート,1700,全,1勝クラス,520,6,6,5,47
ダート,1700,全,1勝クラス,530,3,5,5,27
ダート,1700,全,1勝クラス,540,4,1,1,20
ダート,1700,全,1勝クラス,550,2,0,0,12
ダート,1700,全,2勝クラス,400,0,0,0,1
ダート,1700,全,2勝クラス,410,0,0,1,6
ダート,1700,全,2勝クラス,420,0,1,0,20
ダート,1700,全,2勝クラス,430,4,0,0,24
ダート,1700,全,2勝クラス,440,3,2,2,48
ダート,1700,全,2勝クラス,450,4,7,7,90
ダート,1700,全,2勝クラス,460,8,13,7,102
ダート,1700,全,2勝クラス,470,11,12,8,116
ダート,1700,全,2勝クラス,480,9,4,15,122
ダート,1700,全,2勝クラス,490,12,17,9,128
ダート,1700,全,2勝クラス,500,4,7,6,87
ダート,1700,全,2勝クラス,510,10,5,8,52
ダート,1700,全,2勝クラス,520,5,3,4,31
ダート,1700,全,2勝クラス,530,1,1,3,13
ダート,1700,全,2勝クラス,540,0,1,1,10
ダート,1700,全,2勝クラス,550,1,0,0,5
ダート,1700,全,3勝クラス,410,0,0,0,1
ダート,1700,全,3勝クラス,420,0,0,0,6
ダート,1700,全,3勝クラス,430,1,0,0,7
ダート,1700,全,3勝クラス,440,1,0,0,17
ダート,1700,全,3勝クラス,450,1,6,2,25
ダート,1700,全,3勝クラス,460,4,3,1,30
ダート,1700,全,3勝クラス,470,5,3,4,22
ダート,1700,全,3勝クラス,480,5,3,5,48
ダート,1700,全,3勝クラス,490,1,2,8,53
ダート,1700,全,3勝クラス,500,4,3,3,38
ダート,1700,全,3勝クラス,510,1,2,2,31
ダート,1700,全,3勝クラス,520,2,5,2,22
ダート,1700,全,3勝クラス,530,2,0,0,10
ダート,1700,全,3勝クラス,540,0,0,0,2
ダート,1700,全,3勝クラス,550,0,0,0,7
ダート,1700,全,all,380,0,0,0,10
ダート,1700,全,all,390,0,0,0,9
ダート,1700,全,all,400,0,3,1,33
ダート,1700,全,all,410,1,2,6,110
ダート,1700,全,all,420,14,11,14,205
ダート,1700,全,all,430,19,21,15,300
ダート,1700,全,all,440,31,35,35,473
ダート,1700,全,all,450,44,35,52,560
ダート,1700,全,all,460,54,75,56,743
ダート,1700,全,all,470,81,64,64,742
ダート,1700,全,all,480,71,62,75,740
ダート,1700,全,all,490,57,63,69,608
ダート,1700,全,all,500,37,44,43,452
ダート,1700,全,all,510,34,37,25,299
ダート,1700,全,all,520,22,27,20,183
ダート,1700,全,all,530,13,8,11,104
ダート,1700,全,all,540,8,5,2,48
ダート,1700,全,all,550,5,1,1,41
ダート,1700,全,オープン,430,0,0,0,1
ダート,1700,全,オープン,440,0,0,0,6
ダート,1700,全,オープン,450,1,0,0,3
ダート,1700,全,オープン,460,1,2,1,19
ダート,1700,全,オープン,470,0,0,3,19
ダート,1700,全,オープン,480,4,3,3,28
ダート,1700,全,オープン,490,1,3,4,29
ダート,1700,全,オープン,500,3,1,1,22
ダート,1700,全,オープン,510,0,2,2,17
ダート,1700,全,オープン,520,2,1,0,22
ダート,1700,全,オープン,530,1,1,1,12
ダート,1700,全,オープン,540,1,1,0,4
ダート,1700,全,オープン,550,1,1,0,0
ダート,1700,全,新馬,410,0,0,0,1
ダート,1700,全,新馬,420,0,0,0,1
ダート,1700,全,新馬,430,0,0,0,4
ダート,1700,全,新馬,440,0,1,0,5
ダート,1700,全,新馬,450,0,0,0,5
ダート,1700,全,新馬,460,1,1,1,10
ダート,1700,全,新馬,470,0,0,0,12
ダート,1700,全,新馬,480,0,0,1,7
ダート,1700,全,新馬,490,1,1,2,8
ダート,1700,全,新馬,500,1,2,1,5
ダート,1700,全,新馬,510,0,0,0,4
ダート,1700,全,新馬,520,1,0,0,0
ダート,1700,全,新馬,530,1,0,0,0
ダート,1700,全,新馬,540,0,0,0,1
ダート,1700,全,未勝利,380,0,0,0,9
ダート,1700,全,未勝利,390,0,0,0,6
ダート,1700,全,未勝利,400,0,3,1,27
