,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,タイセイプランセス,牝4,56.0,石橋脩,池上,418(-4),5.2,3,美浦,2022105014,01077,リアルスティール,プティフォリー,Australia,1.0903966542876689,2,0.014770219325624959,2,-0.21495216052553034,5,-0.31676250982053333,4,0.10129287781544415,0.15201874390504352
1,2,2,ホウオウトランプ,牡5,58.0,荻野極,池江,534(+10),8.0,4,栗東,2021105886,01160,サトノダイヤモンド,レディイヴァンカ,Tiz Wonderful,0.36461948930808524,4,0.006903377096639909,4,-0.3466108090431636,6,-0.3618441694424226,5,0.09682782887245141,0.0988121835382783
2,3,3,セイロンジェムズ,牡5,58.0,戸崎圭,鈴木慎,494(-4),5.1,2,美浦,2021105575,05386,レイデオロ,シンハライト,ディープインパクト,0.13035438573634292,5,0.029591687666520088,1,-1.6829315494768706,12,-1.8425838181915708,12,0.022025366074974025,0.1549995035894562
3,4,4,クラッシファイド,牡5,58.0,石川,黒岩,480(0),10.0,6,美浦,2021105580,01150,リアルスティール,シークレットスパイス,ディスクリートキャット,-0.3705610330163887,6,-0.002719991090324777,7,-0.4724472532274561,8,-0.8713839617961083,9,0.058171447929880285,0.07904974683062264
4,5,5,コスモスプモーニ,牡6,58.0,木幡巧,松山,480(-8),260.7,12,美浦,2020101261,01162,リアルインパクト,シャドウライフ,サクラバクシンオー,-0.7645895124780623,11,-0.0005925622241168896,5,-0.3685477393383575,7,-0.30122755398807516,3,0.10287874448920277,0.0030322112324749767
5,5,6,エリカアンディーヴ,牝4,56.0,津村,吉岡,512(+12),9.2,5,栗東,2022110060,01092,Oscar Performance,Going Day,Daylami,0.767641921830174,3,0.01115092788388063,3,0.08355827276751676,2,0.019224883056517997,1,0.14174128990142346,0.08592363785937245
6,6,7,ツルマウカタチ,牡5,58.0,嶋田,手塚久,470(-2),30.0,9,美浦,2021102106,01134,ヤングマンパワー,ハイタッチクイーン,キングヘイロー,-0.5883875241731666,8,-0.01642808588202149,8,-0.9566877653244794,11,-0.39615023911426267,6,0.09356237925446782,0.026349915610207546
7,6,8,キーウェーブ,牡5,58.0,城戸,宮地,434(-2),206.5,11,栗東,2021102561,01147,ミッキーロケット,キャンディキー,スクリーンヒーロー,-0.5140379191486024,7,-0.03511650203938313,12,-0.6000739369181377,9,-0.13082167905819014,2,0.12199217846088124,0.003828074907051944
8,7,9,リカントロポ,牡4,58.0,三浦,梅田,486(-10),19.0,8,栗東,2022100080,01122,グレーターロンドン,ホワイトアルバム,クロフネ,-0.7156306505504018,10,-0.029781700866546232,10,-0.08816509587750979,4,-0.7123899354973445,8,0.06819618843668816,0.04160512991085402
9,7,10,コンフォルツァ,牡4,58.0,丸山,松永幹,492(-2),3.0,1,栗東,2022105421,01127,ドゥラメンテ,デルマキセキ,Scat Daddy,2.354920974635133,1,-0.02435978405825589,9,-0.7378123306013793,10,-0.4317083697088447,7,0.09029393029471904,0.26349915610207547
10,8,11,スピンザブラッド,牡5,58.0,田辺,平岩,436(-2),35.7,10,美浦,2021105244,01075,ブリックスアンドモルタル,マンハッタンセレブ,サンデーサイレンス,-1.14397251093622,12,-0.03500621335224486,11,0.15058479261899071,1,-0.9528250026050887,10,0.053621687734665135,0.022142786227065163
11,8,12,ミーントゥビー,牝4,56.0,松岡,堀内,440(+4),11.5,7,美浦,2022105317,01085,リアルインパクト,コマンドゥールキイ,フジキセキ,-0.6107542754945594,9,-0.0019002664381754797,6,-0.05808042498982062,3,-1.0349075270574424,11,0.04939608073520251,0.06873891028749794
