,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,オーバースタンド,牡4,58.0,松若,小崎,436(-2),15.2,4,栗東,2022106354,01154,モズアスコット,クロランサス,ディープインパクト,-0.2689690876616816,5,-0.06869013124067982,6,-0.5279980971573153,13,-0.6417809254762883,10,0.06997051928476279,0.05214766599488041
1,2,2,エンベッカ,牝4,56.0,西村淳,柴田,430(+2),48.8,10,栗東,2022104824,01171,サトノダイヤモンド,シンハリーズ,シングスピール,-0.6192005089261242,12,-0.4218055064604064,11,-0.12593150976051112,8,-0.7222338347257801,11,0.06456168291090766,0.01624271563774964
2,3,3,ファルカータ,牝3,53.0,坂井,友道,472(+6),2.3,1,栗東,2023105804,01163,エピファネイア,スピニングワイルドキャット,Hard Spun,2.25281230601574,1,-0.002519437812838086,4,0.1337894717972727,2,-0.5728605245518381,9,0.07496298071315277,0.3446280535313836
3,4,4,リアンマヒナ,牡3,55.0,岩田望,高橋一,436(+2),5.1,3,栗東,2023104430,01174,モズアスコット,アージオン,ロードカナロア,0.8242817223107185,3,-0.2520821522995299,9,-0.12597783147481795,9,-0.3290643022049268,1,0.09565908026067829,0.15542049472983968
4,4,5,メイショウビストロ,牡4,58.0,菱田,岡田,444(0),36.4,8,栗東,2022103251,01144,カリフォルニアクローム,メイショウオワラ,ディープブリランテ,-0.38788009492269077,6,-0.22242041650154112,8,-0.015174537259243788,5,-0.43184772297528107,5,0.08631532864474413,0.021775948437422588
5,5,6,レッドリガーレ,牡3,55.0,幸,斉藤崇,468(+6),34.1,7,栗東,2023106614,00732,モーリス,ペイフォワード,ディープインパクト,-0.4483243581330313,7,-0.10696807962630746,7,-0.43770218452461707,12,-0.5367875917328265,8,0.0777164801019641,0.023244707422937893
6,5,7,チャンピオンロード,牡3,55.0,富田,矢作,488(+2),180.7,12,栗東,2023110023,01168,St Mark's Basilica,Lovemedo,Zafeen,-0.6071270258606264,10,-0.6873335008606928,12,0.012929236141008804,4,-0.535172748035273,7,0.07784208145603588,0.004386521987394479
7,6,8,フレイムスター,牡3,55.0,吉村,清水久,520(+4),40.7,9,栗東,2023101577,01216,ドレフォン,テーオーヴィーナス,ディープインパクト,-0.8145762917393626,13,-0.8866343829397999,13,-0.416281310415625,11,-1.2448671881738824,13,0.038282303414502256,0.019475295408407426
8,6,9,ヴォーカライズ,牡3,54.0,☆田山,高野,494(+2),2.8,2,栗東,2023103783,01220,ブリックスアンドモルタル,ザガールインザットソング,My Golden Song,1.8621273826477514,2,-0.3333519635537653,10,-0.035780033155768914,6,-0.385411935608657,4,0.09041796632026873,0.28308732968649364
9,7,10,エイズルブルーム,牝3,53.0,国分優,坂口,444(+2),31.2,6,栗東,2023102996,01125,リオンディーズ,ペイシャフェリシタ,ハーツクライ,-0.6145030285518734,11,0.2434386817641401,2,-0.12176353598956077,7,-0.8653384639686861,12,0.05595324670565005,0.025405273176993023
10,7,11,ギザキズラヴ,牝4,56.0,藤懸,加藤公,464(+2),139.3,11,栗東,2022106715,01138,キズナ,アップワードスパイラル,Teofilo,-0.5643531975694207,9,-0.007735426621982611,5,0.09424168871232592,3,-0.4882209490071556,6,0.08158406628058264,0.005690197581638063
11,8,12,グローブアマランス,牝5,56.0,田口,中尾,484(-2),17.8,5,栗東,2021105022,01208,ドゥラメンテ,グランディフローラ,メイショウサムソン,-0.14319635212075946,4,0.3444842057996246,1,0.13504163523346652,1,-0.36346909180351566,3,0.09242392132472577,0.04453059118663945
12,8,13,リオンプライム,牝4,56.0,中井,鈴木孝,484(-4),199.9,13,栗東,2022103100,01141,リオンディーズ,スールキートス,キングヘイロー,-0.4710914654886361,8,0.07429266504532986,3,-0.19200127212245754,10,-0.34326406468169884,2,0.09431034258202482,0.003965205218220021
