,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ラスティレッド,牝2,53.0,◇今村,鈴木慎,408(0),27.9,8,美浦,2024100687,01193,アドマイヤマーズ,フラガリア,タニノギムレット,-0.708205400845459,12,-0.27267242476165465,16,-0.029362814982172438,16,-1.1859086576333513,17,0.028630948942482533,0.028429270675512777
1,1,2,ニシノアトール,牡2,55.0,杉原,武市,452(0),14.0,6,美浦,2024103937,01135,ネロ,ニシノテンカラット,オルフェーヴル,0.4167752301757545,6,0.03820699819744678,5,0.013253688400132631,2,-0.08298099864714482,5,0.08626430718723167,0.05665547513191474
2,2,3,ボーデコール,牡2,55.0,津村,柄崎,448(0),3.2,1,美浦,2024105790,01092,イスラボニータ,エレベル,ディープインパクト,1.9771553828672939,2,-0.28376925138866865,18,0.01066574098614715,4,-1.8912665182220598,18,0.014141735686079389,0.247867703702127
3,2,4,フジサンインフレ,牡2,55.0,石橋脩,池上,454(0),180.0,17,美浦,2024100161,01077,フォーウィールドライブ,サラマンドラ,パイロ,-0.929655743554125,17,0.11224543247427665,3,-0.030830919569530102,18,-0.9637798683000219,13,0.03575238760034716,0.0044065369547044795
4,3,5,ノワールブレイブ,牝2,52.0,▲石田,清水英,444(0),156.5,16,美浦,2024102173,01203,ケイティブレイブ,ブラックフェアリー,ヴィクトワールピサ,-0.7115530445189993,13,-0.13555196093410882,10,-0.021389184503017772,13,-0.5942333359035514,8,0.051736502937713376,0.005068221417551478
5,3,6,ラフエルガ,牝2,55.0,荻野極,鈴木伸,446(0),6.1,4,美浦,2024105946,01160,ニューイヤーズデイ,チカアレグレ,ハーツクライ,0.9307514567584283,4,0.2370504078668634,1,-0.004197587659323656,8,-0.5868872297238447,7,0.052117964193634965,0.1300289593191486
6,4,7,ヴォルールドクール,牝2,55.0,嶋田,伊坂,432(0),146.9,15,美浦,2024102642,01134,ニューイヤーズデイ,ジェトライ,ディープインパクト,-0.9856598207757722,18,-0.15359529018229873,13,0.006369643455846681,6,-1.1231553079927195,16,0.030485208941282853,0.0053994326197876535
7,4,8,ランドフォートレス,牡2,55.0,大野,和田勇,446(0),59.3,11,美浦,2024106096,01096,イスラボニータ,レディシビル,Siyouni,-0.6960296967275437,11,-0.1477605429770626,12,0.008953978995630163,5,-0.7423532360177519,10,0.04461382038891721,0.013375660233504323
8,5,9,ティーシュペランサ,牡2,55.0,田辺,加藤士,440(0),26.4,7,美浦,2024101129,01075,カレンブラックヒル,レイズアスマイル,ベーカバド,0.2659767483721897,7,-0.17887481620368884,14,-0.013329602319413358,11,0.07834211520583893,2,0.10136613250874833,0.030044570145712362
9,5,10,ニシノタカオ,牡2,55.0,野中,堀内,462(0),96.7,13,美浦,2024101869,01158,セイウンコウセイ,セイウンミツコ,ベーカバド,-0.6898173036330763,10,0.06305515050955701,4,-0.020361125617125907,12,-0.6231641316680404,9,0.05026116893303827,0.008202447278663975
10,6,11,ウィルステート,牡2,55.0,石川,黒岩,462(0),4.6,2,美浦,2024106113,01150,シルバーステート,アウィルアウェイ,ジャスタウェイ,1.9892080295657624,1,-0.013875098708202555,8,0.03181821434091674,1,-0.03505147260047446,4,0.09049960161329688,0.1724297069232188
11,6,12,マルスフィス,牡2,55.0,岩田康,斎藤誠,492(0),45.6,10,美浦,2024105581,05203,アドマイヤマーズ,リアンフィーユ,キズナ,-0.7442251294481128,14,-0.0803601830773357,9,-0.0003131999413174555,7,-0.9317265112275803,12,0.036916935780878964,0.017394224821201894
12,7,13,ノーセット,牡2,55.0,三浦,高柳瑞,462(0),4.7,3,美浦,2024100651,01122,ファインニードル,ケープコッド,ダイワメジャー,1.2694096328921012,3,-0.2675755206274682,15,-0.022623354715101712,14,-0.8708878902648871,11,0.03923263912018336,0.16876098975463966
13,7,14,サイモンオリエント,牡2,53.0,△石神道,勢司,448(0),29.9,9,美浦,2024102477,01209,シャンハイボビー,シェリーカスク,ハーツクライ,-0.36196146814020863,9,0.11609693900046314,2,0.011278159883322597,3,-0.49807873393696206,6,0.05695822972170141,0.026527647218956733
14,7,15,ラヴトリガー,牝2,55.0,吉田豊,田島,432(0),285.2,18,美浦,2024101315,00733,モーニン,カンポデフィオーリ,ゼンノロブロイ,0.11637585398171785,8,-0.13977615376173783,11,-0.004361582771906312,9,0.2235864837248808,1,0.11721189966405349,0.002781124305213206
15,8,16,セイカタカキヤチク,牡2,55.0,木幡巧,相沢,436(0),123.1,14,美浦,2024103128,01162,カレンブラックヒル,セイカハルカゼ,グラスワンダー,-0.9080416018947483,16,0.0051714371645867965,6,-0.029628304554073524,17,-0.974669096972113,14,0.035365183678279705,0.006443352167723854
16,8,17,ビーズスティンガー,牝2,55.0,原,中川,462(0),67.8,12,美浦,2024102989,01184,ダノンスマッシュ,スコルピオンキッス,フレンチデピュティ,-0.8426698914617011,15,8.00114599997584e-05,7,-0.02296420751910401,15,-0.9822244350946239,15,0.03509899459831845,0.011698770676206583
17,8,18,ヴォーチェカノーラ,牡2,55.0,戸崎圭,中舘,462(0),12.3,5,美浦,2024106967,05386,レイデオロ,アリア,ダイワメジャー,0.612166766386502,5,-0.2792684433885013,17,-0.005247440568834695,10,-0.004080275327306528,3,0.0933463385038121,0.0644859066542119
