,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ボンヌソワレ,牝4,56.0,川田,宮田,468(+2),4.6,2,美浦,2022105435,01088,レイデオロ,ノッテビアンカ,Kendargent,0.7968044233404976,3,-1.0856940541054734,15,0.014787635324650718,3,-1.2417604339028312,15,0.03219098904160388,0.1721876133054029
1,2,2,ロードマイライフ,牡5,58.0,長岡,佐藤悠,510(+2),41.9,11,栗東,2021103312,01142,ロードカナロア,フェリス,ジャングルポケット,-0.7109865572463185,12,0.47281329066874084,2,0.10757345412278745,2,-0.7809124321270098,9,0.051036168708695775,0.018903652057395064
2,2,3,ビップジーニー,牡5,58.0,田山,松下,492(-2),78.5,13,栗東,2021105812,01220,サトノアラジン,ムーンライトダンス,Sinndar,-0.551798447293506,9,-0.9228471301427352,14,-0.2508289145867551,11,-0.4087943169908887,6,0.07404349470865544,0.010089974792418513
3,3,4,ブルクトーア,牡4,58.0,亀田,長谷川,498(0),23.0,7,栗東,2022104694,01176,Saxon Warrior,エルヴァス,Catcher In The Rye,0.27443168453059863,4,0.12878725264070465,4,-0.05144508960897433,6,0.1016995677279771,1,0.12336489277349541,0.03443752266108058
4,3,5,チャンネルトンネル,牡5,58.0,団野,福永,472(+8),5.7,3,栗東,2021106369,01180,グレーターロンドン,ギャルソンヌ,Henrythenavigator,1.2567062626091843,2,-0.07716936154448623,6,-0.15945181900623087,9,-0.04599439310870738,2,0.10642628764794505,0.13895842477278125
5,4,6,セシリエプラージュ,牝5,56.0,Ｍデムーロ,中村,426(-2),32.1,10,栗東,2021104941,05212,ブリックスアンドモルタル,アットザシーサイド,キングカメハメハ,-0.6520095953504246,11,-0.8391333901052266,12,-0.39774629625964025,12,-0.7910082697073313,10,0.05052350806244406,0.02467486047367144
6,4,7,コト,牝5,56.0,田口,野中,474(-2),31.4,9,栗東,2021101019,01208,キズナ,ニコール,キングカメハメハ,-0.6479139333753772,10,-0.8445557982368985,13,-0.7374219642537629,14,-0.7946745867178646,11,0.05033861201627503,0.025224936981046282
7,5,8,ダークエクリプス,牡7,58.0,松若,今野,482(0),163.4,15,栗東,2019106739,01154,ドゥラメンテ,スターズインハーアイズ,Woodman,-0.4294748410364009,8,-0.28506935136051037,7,-0.056798925235194295,7,-0.21149750226443337,3,0.09019279101054319,0.004847386910678416
8,5,9,モジャーリオ,牡4,58.0,菱田,斎藤誠,474(+6),23.0,8,美浦,2022106603,01144,リオンディーズ,テルメディカラカラ,ハービンジャー,-0.7332397339908592,13,0.5658459750099465,1,-0.23016374060145597,10,-1.2013601057281829,14,0.03351814379823992,0.03443752266108058
9,6,10,ポッドロワール,牡4,58.0,岩田望,畠山,510(-2),2.6,1,美浦,2022101573,01174,レイデオロ,レディヴァルール,Multiplex,2.835908554950734,1,-0.4657759005943729,8,-0.02170088617829874,4,-0.31221719864117325,4,0.08155109898768774,0.30463962354032814
10,6,11,フライングブレード,牡6,58.0,幸,飯田,488(-2),98.0,14,栗東,2020100906,00732,ビッグアーサー,ルプス,キングズベスト,-0.7578100170505676,14,-0.4880232237963491,9,-0.4140959339794429,13,-0.658490796461457,8,0.05768263686819619,0.008082275726580134
11,7,12,ポエットリー,牝5,56.0,富田,平田,486(+2),60.2,12,栗東,2021105202,01168,ダイワメジャー,ブギーダモーレ,Rail Link,-0.7915317167692699,15,0.07856505441040455,5,-0.10530353356730375,8,-0.8094360037229804,13,0.04960100026389297,0.013157193043269986
12,7,13,ユハンヌス,牡6,58.0,吉村,大久保,480(-2),19.8,6,栗東,2020110039,01216,Frankel,ミッドサマーフェア,タニノギムレット,-0.16598601906336732,7,-0.8045766344183295,11,-1.1584474949829768,15,-0.3499614287532688,5,0.07853038147777333,0.040003182889134
13,8,14,ガンマジーティーピ,牡4,58.0,西村淳,渡辺,474(+4),9.4,5,栗東,2022106123,01171,カレンブラックヒル,ダームドゥラック,シンボリクリスエス,0.24898013914468772,5,-0.6306042903181792,10,0.20319697948199153,1,-0.4469566175870253,7,0.07127106227019436,0.0842620235324312
14,8,15,ユウファラオ,牡3,55.0,中井,森秀,482(-4),9.2,4,栗東,2023110065,01141,American Pharoah,Limari,Medaglia d'Oro,0.027919796600386963,6,0.16985160021888612,3,-0.03877723308270395,5,-0.806860100008597,12,0.049728932364357485,0.08609380665270144
