,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サツキレジーナ,牝3,53.0,◇今村,石栗,美浦,2022101204,01193,リオンディーズ ,シャインベスト ,ストロングリターン ,-1.0897293882527443,6
1,2,2,マテンロウバディ,牡3,55.0,◇永島,久保田,美浦,2022106536,01187,サートゥルナーリア ,パッシフローラ ,ディープインパクト ,-2.780189766342927,13
2,2,3,ミッキーマカパ,牡3,54.0,▲舟山,田中博,美浦,2022105737,01221,ロードカナロア ,レディマカパ Lady Macapa(英) ,Equiano ,-0.048453010833828525,4
3,3,4,アイアンオバーカム,牝3,55.0,武藤,南田,美浦,2022100587,01169,モーニン ,アイアンクリッパー ,ハーツクライ ,-3.6062910627977343,14
4,3,5,レジョンデロル,牡3,57.0,菊沢,加藤征,美浦,2022107398,01161,オルフェーヴル ,エレナレジーナ ,ノヴェリスト Novellist(愛) ,-1.3071731452720865,7
5,4,6,リラキトス,牡3,57.0,荻野極,高木,美浦,2022103032,01160,サンダースノー Thunder Snow(愛) ,トリアンドルス ,マツリダゴッホ ,-1.3733161543119172,8
6,4,7,アンジュオスリール,牝3,52.0,▲石神道,和田郎,美浦,2022100784,01209,ディスクリートキャット Discreet Cat(米) ,スーリール ,スペシャルウィーク ,0.17498095123429158,3
7,5,8,ワンダーブリング,牡3,57.0,角田和,石橋,栗東,2022100215,01186,デクラレーションオブウォー ,ワンダーテルヌーラ ,ケイムホーム Came Home(米) ,-2.3291804659727156,11
8,5,9,エテオクロス,牡3,54.0,▲石田,新開,美浦,2022105459,01203,サトノアラジン ,ピリカクル ,オルフェーヴル ,-2.138179923311702,10
9,6,10,アルムチャーチル,牡3,57.0,秋山稔,北出,栗東,2022106567,01181,フォーウィールドライブ Four Wheel Drive(米) ,チャーリーズ ,キングカメハメハ ,0.5458935100518599,2
10,6,11,ベストロイヤル,牡3,56.0,☆横山琉,相沢,美浦,2022104168,01192,マクフィ Makfi(英) ,ベストインパクト ,ディープインパクト ,0.7106402343445902,1
11,7,12,ゼットエール,牡3,56.0,☆松本,吉田,栗東,2022107278,01191,サンダースノー Thunder Snow(愛) ,ゼットガガ ,バゴ Bago(仏) ,-2.066765624833306,9
12,7,13,イタリックタイプ,牡3,57.0,江田照,田中剛,美浦,2022106268,00689,ロゴタイプ ,ラガッツァカリーナ ,ヴァーミリアン ,-2.3470905975857232,12
13,8,14,イチザマジック,牝3,52.0,▲佐藤,的場,美浦,2022109117,01207,ベストウォーリア ,イチザティアラ ,ネオユニヴァース ,-3.928261889870647,15
14,8,15,ジョイナーテソーロ,牝3,55.0,丹内,畠山,美浦,2022102267,01091,フィエールマン ,ボストンテソーロ ,Temple City ,-0.41436179646290733,5
