,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ロイヤルイブキ,牡3,57.0,古川吉,大根田,栗東,2022101511,01015,コパノリッキー ,ハナズルナピエナ ,アドマイヤムーン ,-1.0715239003824177,9
1,1,2,ペイドラロワール,牡3,56.0,☆吉村,清水久,栗東,2022103962,01216,ダイワメジャー ,ルリオン ,キングカメハメハ ,-0.680994634982139,6
2,2,3,クラウンセヘル,牡3,57.0,鮫島駿,茶木,栗東,2022101296,01157,サトノアラジン ,マーモリー Marmorea(愛) ,Tiger Hill (愛) ,0.13451764553725024,4
3,2,4,スマートフランキー,牡3,57.0,太宰,石橋,栗東,2022101826,01037,スマートオーディン ,スマートキャンディ ,Candy Ride ,-2.1597483774044663,12
4,3,5,ローレルゼロ,牡3,57.0,幸,高橋康,栗東,2022106939,00732,ブルドッグボス ,ミコノキセキ ,キンシャサノキセキ ,-5.869414469033693,15
5,3,6,シュテルンビルト,牡3,57.0,中井,森田,栗東,2022102360,01141,レインボーライン ,ブループレリュード ,ゴールドアリュール ,-0.9166129797778846,8
6,4,7,ユアマイスター,牝3,52.0,▲田山,森田,栗東,2022101017,01220,シニスターミニスター Sinister Minister(米) ,セルプランタン ,ロードカナロア ,-3.2519579497526014,13
7,4,8,エルサトアナ,牝3,52.0,▲和田陽,本田,栗東,2022100933,01223,カリフォルニアクローム California Chrome(米) ,クイーンハーツ ,キングカメハメハ ,0.10234566639108356,5
8,5,9,マダムイグレイン,牝3,55.0,浜中,飯田,栗東,2022100203,01115,ビッグアーサー ,マダムコマンズ ,コマンズ Commands(豪) ,1.5793153012419539,2
9,5,10,フクノフィアーノン,牝3,55.0,武豊,武英,栗東,2022101328,00666,デクラレーションオブウォー ,フクノドリーム ,ヨハネスブルグ Johannesburg(米) ,-1.2201673180595969,10
10,6,11,キーガッツ,牡3,57.0,長岡,杉山佳,栗東,2022106513,01142,シュヴァルグラン ,キーレター ,リンドシェーバー ,2.1756082534879084,1
11,6,12,ソニックサンライズ,牝3,55.0,松若,東田,栗東,2022101390,01154,モーリス ,イエローマリンバ ,ディープインパクト ,1.0869945115164437,3
12,7,13,サマンサバローズ,牝3,55.0,団野,斉藤崇,栗東,2022103689,01180,ミッキーアイル ,ウィーミスフランキー Weemissfrankie(米) ,Sunriver ,-0.6872993691954603,7
13,7,14,バッハアルプゼー,牡3,57.0,松山,橋口,栗東,2022106923,01126,Practical Joke (米) ,ファウンドアダイヤモンド Found a Diamond(米) ,Colonel John ,-5.390957157701005,14
14,8,15,ストラテージュ,牡3,57.0,田口,矢作,栗東,2022101536,01208,モズアスコット ,シンボリバーグ ,ダイワメジャー ,-1.9803962180567027,11
15,8,16,キャットデイ,牝3,55.0,川又,吉村,栗東,2022110124,01166,Mitole ,Moon Pie ,Mr. Greeley ,-6.566308558483502,16
