,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フレーズボンボン,牝3,53.0,◇永島,中舘,美浦,2022102352,01187,ゴールドドリーム ,ベルキューティ ,ロードカナロア ,-3.6497155887070734,6
1,1,2,レトロブーム,牝3,52.0,▲上里,西田,美浦,2022100512,01217,エスポワールシチー ,トピアリスト ,サウスヴィグラス ,-3.8428605892257486,8
2,2,3,ゴールドシャーク,牝3,55.0,荻野極,水野,美浦,2022101917,01160,オルフェーヴル ,ゴールドゲッコー ,クロフネ ,-4.3866646601327135,15
3,2,4,カツノトゥウェルヴ,牝3,52.0,▲遠藤,伊藤伸,美浦,2022101055,01218,ヘニーヒューズ Henny Hughes(米) ,ランスタン ,ダイワメジャー ,-4.423852056885283,16
4,3,5,ドリームアンコール,牝3,55.0,菊沢,田島,美浦,2022106681,01161,ゴールドドリーム ,エンパイアシティ ,エンパイアメーカー Empire Maker(米) ,-3.9327625605693575,9
5,3,6,ワンダーサリュー,牝3,55.0,荻野琢,今野,栗東,2022100717,01112,ノーブルミッション Noble Mission(英) ,ワンダービーナス ,バゴ Bago(仏) ,-4.234472308592416,14
6,4,7,ワンダーアンジェ,牝3,55.0,川又,吉村,栗東,2022101020,01166,ディーマジェスティ ,ワンダーポピュレル ,ケイムホーム Came Home(米) ,-2.863235983751378,5
7,4,8,ベルトネ,牝3,55.0,古川吉,牧,美浦,2022101722,01015,パイロ Pyro(米) ,アールパシオン ,ゴールドアリュール ,-3.9391366359104554,10
8,5,9,ジョイナーテソーロ,牝3,55.0,丹内,畠山,美浦,2022102267,01091,フィエールマン ,ボストンテソーロ ,Temple City ,0.8747029129621732,1
9,5,10,ヒタムキ,牝3,54.0,☆横山琉,鈴木慎,美浦,2022105295,01192,サトノアラジン ,キャーントストップ ,スクリーンヒーロー ,-2.2854378019723796,4
10,6,11,コモモチャン,牝3,52.0,▲古川奈,牧浦,栗東,2022100006,01190,ノーブルミッション Noble Mission(英) ,スモモチャン ,ハービンジャー Harbinger(英) ,-1.6546037214796305,2
11,6,12,ニッシンゲッポ,牝3,52.0,▲石神道,金成,美浦,2022102356,01209,フォーウィールドライブ Four Wheel Drive(米) ,カレンマーガレット ,ネオユニヴァース ,-3.7785248811444077,7
12,7,13,メイショウドライブ,牝3,55.0,小沢,鈴木孝,栗東,2022102574,01185,フォーウィールドライブ Four Wheel Drive(米) ,メイショウセレーノ ,アイルハヴアナザー I'll Have Another(米) ,-4.1498927173416105,12
13,7,14,キャラメリー,牝3,55.0,小林脩,佐藤吉,美浦,2022102834,01183,アニマルキングダム Animal Kingdom(米) ,キャラメルフレンチ ,タイキシャトル ,-4.22832795291032,13
14,8,15,フェデルミエール,牝3,55.0,斎藤,中川,美浦,2022104479,01178,ゴールドアクター ,エリーフェアリー ,アルデバランII Aldebaran(米) ,-4.148262346210717,11
15,8,16,カフェアリス,牝3,52.0,▲石田,柄崎,美浦,2022103270,01203,ブリックスアンドモルタル Bricks and Mortar(米) ,ラゴンダカフェ ,カフェラピード ,-1.77569029145922,3
