,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スノーリン,牡3,57.0,杉原,西田,美浦,2022103588,01135,ノヴェリスト Novellist(愛) ,レットイットスノー ,ハーツクライ ,-2.543678965811827,11
1,2,2,ジェットエアー,牡3,57.0,シュタルケ,清水久,栗東,2022100236,05115,シルバーステート ,アースラブーム ,マンハッタンカフェ ,-3.01443512802618,13
2,3,3,ジーティーレグルス,牡3,57.0,大野,栗田,美浦,2022100707,01096,キタサンブラック ,レックスレイノス Lexlenos(愛) ,Intikhab ,-0.2019437507199155,6
3,3,4,ベアリミッション,牝3,55.0,田辺,杉浦,美浦,2022104589,01075,シルバーステート ,アイルビーバウンド ,タニノギムレット ,1.348766217161734,2
4,4,5,ロードオブキング,牡3,57.0,ディー,中川,美浦,2022101471,03,ビーチパトロール Beach Patrol(米) ,アカネバローロ ,ネオユニヴァース ,-0.8149149057303376,8
5,4,6,エマダイヤモンド,牝3,55.0,佐々木,矢作,栗東,2022101063,01197,サトノダイヤモンド ,シナスタジア ,Gone West ,-1.0790398976429108,9
6,5,7,カンナギ,牝3,55.0,原,小手川,美浦,2022106810,01184,ゴールドシップ ,マイネソルシエール ,ロージズインメイ Roses in May(米) ,-0.5958179064664776,7
7,5,8,アールヴィヴァン,牡3,57.0,ルメール,田中博,美浦,2022104756,05339,ハービンジャー Harbinger(英) ,グラマラスライフ ,ハーツクライ ,-0.16575333582084667,5
8,6,9,バイオマックス,牡3,55.0,△長浜,黒岩,美浦,2022103283,01214,リオンディーズ ,アメイジングライト ,Teofilo ,-2.350480949900976,10
9,6,10,テルケンレングレー,牡3,57.0,野中,蛯名利,美浦,2022102016,01158,サングレーザー ,シュガーハートコン ,オンファイア ,-2.9387345943024075,12
10,7,11,コスモグラニット,牡3,57.0,横山武,清水英,美浦,2022106800,01170,キタサンブラック ,ホワイトウインド ,スウェプトオーヴァーボード Swept Overboard(米) ,0.06576498185084648,3
11,7,12,メジャーアピール,牡3,57.0,木幡巧,加藤士,美浦,2022102392,01162,ダイワメジャー ,アピールII ,Selkirk ,0.00086673576738798,4
12,8,13,キアラメンテ,牝3,55.0,戸崎圭,鹿戸,美浦,2022105864,05386,ドゥラメンテ ,レオパルディナ ,スニッツェル Snitzel(豪) ,1.6116200701216101,1
13,8,14,エメラルドラグーン,牡3,57.0,江田照,伊藤伸,美浦,2022106423,00689,ブラックタイド ,ラウブレック Rau Breck(米) ,Mr. Greeley ,-3.0715205245519717,14
