,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ユメハハテシナク,牡5,58.0,高杉,石坂,栗東,2020106399,1213,ダイワメジャー  ,テイコフトウショウ  ,タイキシャトル  ,0.2616379541548729,5,-0.14601571922912582,5,,
1,1,2,タッチャブル,牡5,58.0,菱田,中村,栗東,2020105670,1144,リアルスティール  ,フルボイス  ,ルーラーシップ  ,0.5267825627363539,4,-0.05431537156150487,4,,
2,2,3,メイショウソウセキ,牡3,55.0,永島,松永幹,栗東,2022103255,1187,マジェスティックウォリアー  Majestic Warrior(米)  ,メイショウコブシ  ,スペシャルウィーク  ,-2.654330467841638,16,-1.1545043304644975,16,,
3,2,4,キングオブフジ,牡4,58.0,中井,角田,栗東,2021106164,1141,ヘニーヒューズ  Henny Hughes(米)  ,ヘイローフジ  ,キングヘイロー  ,0.1206415016633777,6,-0.19477938741209772,6,,
4,3,5,メイショウマントル,牡7,58.0,川須,安達,栗東,2018100858,1128,メイショウボーラー  ,ピンクトルマリン  ,Fusaichi Pegasus  ,-0.13520103593442295,9,-0.28326261085533433,9,,
5,3,6,ショウサンキズナ,牡6,58.0,酒井,松下,栗東,2019102265,1034,キズナ  ,ショウサンウルル  ,Grand Slam  ,-0.45600768066558595,12,-0.39421369152530084,12,,
6,4,7,キングブルー,牡4,58.0,川田,四位,栗東,2021104176,1088,ロードカナロア  ,ルルパンブルー  ,ジャングルポケット  ,-0.19649661351891204,10,-0.3044617059644395,10,,
7,4,8,ジョータルマエ,セ5,58.0,鮫島良,河嶋,栗東,2020100771,1099,ホッコータルマエ  ,ジョーイロンデル  ,クロフネ  ,-0.1114246753061031,7,-0.27503954892866633,7,,
8,5,9,ラヴオントップ,牝4,56.0,亀田,西村,栗東,2021104399,1176,ヘニーヒューズ  Henny Hughes(米)  ,サトノフラリッシュ  ,エンパイアメーカー  Empire Maker(米)  ,0.6823091967729517,3,-0.000526435444600676,3,,
9,5,10,ヴォルスター,牡4,58.0,吉村,清水久,栗東,2021100677,1216,シニスターミニスター  Sinister Minister(米)  ,ヴォルカン  ,ロードカナロア  ,1.2418039939978052,2,0.19297501909460196,2,,
10,6,11,チカミリオン,牝4,56.0,角田和,大久保,栗東,2021103225,1186,キズナ  ,オペラデイム  Opera Dame(英)  ,Medaglia d'Oro  ,-0.29869976348361776,11,-0.3398086980629396,11,,
11,6,12,ドンアチェカ,牡5,58.0,国分恭,千田,栗東,2020105542,1124,マジェスティックウォリアー  Majestic Warrior(米)  ,タガノラヴキセキ  ,フジキセキ  ,3.1242526449014716,1,0.8440204869916509,1,,
12,7,13,トーアシオン,セ9,58.0,藤懸,辻,美浦,2016104152,1138,プリサイスエンド  Precise End(米)  ,トーアティアレ  ,ゴールドアリュール  ,-1.7075456453867834,15,-0.8270584968493052,15,,
13,7,14,クリノクリスタル,牝5,56.0,小沢,大橋,栗東,2020107081,1185,ブラックタイド  ,クリスタルキャノン  ,クロフネ  ,-0.6330171269568009,13,-0.45543246513038177,13,,
14,8,15,パカーラン,牡4,58.0,西塚,藤原,栗東,2021105073,1200,イスラボニータ  ,ジペッサ  Zipessa(米)  ,City Zip  (米)  ,-0.1296246102255516,8,-0.28133400224065447,8,,
15,8,16,ショーダンサー,牡3,55.0,国分優,大根田,栗東,2022105885,1125,シニスターミニスター  Sinister Minister(米)  ,カマクラ  ,シンボリクリスエス  ,-1.0186157959910964,14,-0.5887918881252133,14,,
