,式別,馬番,配当,人気
0,単勝,11,730,5
1,複勝,11,240,6
2,複勝,12,200,4
3,複勝,14,170,2
4,枠連,6-7,1770,9
5,馬連,11-12,2490,12
6,ワイド,11-12,800,11
7,ワイド,11-14,520,6
8,ワイド,12-14,510,5
9,馬単,11→12,5260,24
10,3連複,11-12-14,2970,6
11,3連単,11→12→14,18720,61
