,式別,馬番,配当,人気
0,単勝,13,320,1
1,複勝,13,150,1
2,複勝,7,770,11
3,複勝,2,300,6
4,枠連,4-7,2750,11
5,馬連,7-13,7530,28
6,ワイド,7-13,2580,31
7,ワイド,2-13,610,3
8,ワイド,2-7,3880,40
9,馬単,13→7,11630,48
10,3連複,2-7-13,16410,60
11,3連単,13→7→2,78980,251
