,式別,馬番,配当,人気
0,単勝,4,160,1
1,複勝,4,110,1
2,複勝,5,150,2
3,馬連,4-5,380,1
4,ワイド,4-5,170,1
5,ワイド,3-4,210,2
6,ワイド,3-5,360,5
7,馬単,4→5,540,1
8,3連複,3-4-5,610,1
9,3連単,4→5→3,1780,1
