,式別,馬番,配当,人気
0,単勝,1,390,2
1,複勝,1,120,1
2,複勝,2,140,4
3,複勝,3,110,2
4,枠連,1-2,760,4
5,馬連,1-2,690,2
6,ワイド,1-2,270,4
7,ワイド,1-3,160,1
8,ワイド,2-3,250,2
9,馬単,1→2,1320,5
10,3連複,1-2-3,510,1
11,3連単,1→2→3,3950,13
