,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジェイエルトランス,牝5,53.0,▲石田,小西,428(-2),美浦,2020101956,01203,マクフィ  Makfi(英)  ,ホウライアキコ  ,ヨハネスブルグ  Johannesburg(米)  ,-1.7384479132193817,8
1,2,2,ブルーデイジー,牝6,56.0,的場,的場,460(+8),美浦,2019101340,01108,ディスクリートキャット  Discreet Cat(米)  ,シャイニングスルー  ,スペシャルウィーク  ,-4.025506951584594,13
2,3,3,メイショウドライブ,牝3,53.0,◇永島,鈴木孝,458(0),栗東,2022102574,01187,フォーウィールドライブ  Four Wheel Drive(米)  ,メイショウセレーノ  ,アイルハヴアナザー  I'll Have Another(米)  ,-1.5194546723706075,6
3,4,4,アスコットアイ,牝3,55.0,小沢,緒方,434(0),栗東,2022103485,01185,モズアスコット  ,アイアムキャツアイ  ,アイルハヴアナザー  I'll Have Another(米)  ,-0.0953103765535327,4
4,4,5,マイドリームガール,牝3,55.0,横山琉,大竹,470(+10),美浦,2022107068,01192,ローレルゲレイロ  ,ガーリッシュハート  ,ハーツクライ  ,-1.9445921050919663,11
5,5,6,サラマックイーン,牝5,56.0,亀田,西村,468(+2),栗東,2020106719,01176,ヘニーヒューズ  Henny Hughes(米)  ,アグネスダリム  ,ゴールドアリュール  ,-1.5562335795930897,7
6,5,7,ノーブルミステリー,牝5,53.0,▲舟山,菊川,462(+8),美浦,2020106429,01221,ディーマジェスティ  ,マウンテンミステリー  Mountain Mystery(加)  ,Mt. Livermore  ,-0.6634364717095451,5
7,6,8,エスシーレベッカ,牝3,52.0,▲上里,加藤士,470(+4),美浦,2022100304,01217,パイロ  Pyro(米)  ,リアライズキボンヌ  ,アフリート  Afleet(加)  ,-1.9058814876308414,10
8,6,9,ハニーローリエ,牝3,53.0,◇今村,小手川,476(-4),美浦,2022101604,01193,ルーラーシップ  ,トーホウハニー  ,ステイゴールド  ,0.4447316674506908,3
9,7,10,デルマエアロール,牝3,55.0,杉原,大和田,458(0),美浦,2022105535,01135,マインドユアビスケッツ  Mind Your Biscuits(米)  ,メープルリキュール  ,オルフェーヴル  ,-1.821121027018107,9
10,7,11,アイアンソリッド,牝3,55.0,斎藤,本間,450(-4),美浦,2022100588,01178,スズカコーズウェイ  ,アイアンプラスワン  ,シンボリクリスエス  ,0.6837005751560244,2
11,8,12,シューンカイゼリン,牝4,53.0,▲和田陽,佐藤悠,438(-7),栗東,2021103737,01223,ドレフォン  Drefong(米)  ,ハナライ  ,Medaglia d'Oro  ,0.9423988677870712,1
12,8,13,シエラメンテ,牝6,52.0,★河原田,堀内,490(+6),美浦,2019101462,01204,ドゥラメンテ  ,スカーゲン  Skagen(独)  ,Dashing Blade  ,-2.498861024163152,12
