,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エリカヴィータ,牝6,56.0,菊沢,国枝,468(+2),美浦,2019105448,01161,キングカメハメハ  ,マルシアーノ  ,フジキセキ  ,1.6058074810828675,1
1,2,2,レミージュ,牝5,55.0,丸山,井上,444(-4),栗東,2020105642,01127,キズナ  ,バイコースタル  Bicoastal(米)  ,Gone West  ,-0.5132650245273496,6
2,3,3,エリダヌス,牝5,55.0,横山琉,青木,504(+16),美浦,2020105760,01192,ゴールドシップ  ,コスモレティクルム  ,ダノンシャンティ  ,0.5425114720916051,2
3,3,4,ピンクジン,牝5,55.0,黛,南田,448(+2),美浦,2020106966,01109,ダノンバラード  ,オーミチェリッシュ  ,キャプテンスティーヴ  Captain Steve(米)  ,-2.0465004874068584,12
4,4,5,カネラフィーナ,牝3,52.0,石川,手塚久,478(+10),美浦,2022104839,01150,Frankel  ,ジョイカネラ  Joy Canela(亜)  ,Fortify  ,-0.02395512190354663,5
5,4,6,ロジシルバー,牝5,55.0,野中,宮田,508(+4),美浦,2020109027,01158,シルバーステート  ,ヴルタヴァ  ,ロードカナロア  ,-0.562508839811114,7
6,5,7,アマイ,牝5,55.0,杉原,伊藤大,468(+2),美浦,2020100809,01135,ダノンバラード  ,イオ  ,タイキシャトル  ,-3.6685406261448836,13
7,5,8,ファンタジア,牝6,55.0,武藤,堀,512(+2),美浦,2019105370,01169,ハービンジャー  Harbinger(英)  ,ピュクシス  ,シンボリクリスエス  ,-0.8343130746188424,9
8,6,9,チルカーノ,牝4,55.0,鮫島駿,高野,466(0),栗東,2021105384,01157,ハービンジャー  Harbinger(英)  ,アロマティコ  ,キングカメハメハ  ,0.05213157469879553,3
9,6,10,ミアネーロ,牝4,56.0,舟山,林,496(+14),美浦,2021105801,01221,ドゥラメンテ  ,ミスエーニョ  Mi Sueno(米)  ,Pulpit  ,-1.0171675499631525,10
10,7,11,キミノナハマリア,牝5,55.0,斎藤,千田,518(+8),栗東,2020102873,01178,ハービンジャー  Harbinger(英)  ,シャドウマリア  ,ヴィクトワールピサ  ,-1.0763724387967886,11
11,7,12,フレミングフープ,牝4,55.0,荻野極,友道,494(0),栗東,2021105581,01160,ハーツクライ  ,シーズアタイガー  She's a Tiger(米)  ,Tale of the Cat  (米)  ,-0.707032367484955,8
12,8,13,イヤサカ,牝7,55.0,江田照,天間,494(+6),美浦,2018103507,00689,アイルハヴアナザー  I'll Have Another(米)  ,スマーティコジーン  ,Cozzene  ,-3.789292354863637,14
13,8,14,カヨウネンカ,牝6,55.0,嶋田,斎藤誠,470(-2),美浦,2019104159,01134,ゴールドシップ  ,リーベストラウム  ,ゼンノエルシド  ,0.0506382664172918,4
