,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ギュルヴィ,牡3,56.0,武豊,大久保,514(-4),栗東,2022103267,00666,Nyquist  (米)  ,メイディーン  Maedean(米)  ,Tapit  (米)  ,-3.126977236167604,10
1,2,2,モズバンディット,牡5,58.0,高杉,中尾,458(+10),栗東,2020101268,01213,ドレフォン  Drefong(米)  ,アマルティア  ,アドマイヤムーン  ,-2.834690785611924,9
2,3,3,メイショウマジック,牡5,58.0,古川吉,四位,490(+6),栗東,2020106995,01015,ホッコータルマエ  ,メイショウヒメユリ  ,ハーツクライ  ,-1.8598397894067036,5
3,4,4,キタノサワヤカ,牡3,56.0,池添,吉田,464(0),栗東,2022102501,01032,イスラボニータ  ,サワヤカブラン  ,クロフネ  ,-3.4570997296827253,11
4,5,5,レッドボブ,牡3,56.0,ルメール,田中克,520(-2),栗東,2022105055,05339,レッドファルクス  ,マコトクラダリング  ,シンボリクリスエス  ,-4.608441699901994,12
5,5,6,リュクスドレフォン,牡5,58.0,藤懸,平田,520(+14),栗東,2020106927,01138,ドレフォン  Drefong(米)  ,リュクスメジャー  ,ダイワメジャー  ,-2.4000829291517407,6
6,6,7,マテンロウノカゼ,牡4,58.0,太宰,昆,486(0),栗東,2021107052,01037,ドゥラメンテ  ,ゼフィランサス  ,キングヘイロー  ,-0.49394930629364214,2
7,6,8,サルタール,セ3,56.0,小崎,小崎,518(+6),栗東,2022106617,01152,マジェスティックウォリアー  Majestic Warrior(米)  ,イグレット  ,Distorted Humor  (米)  ,-0.9365351295128331,3
8,7,9,ミッションルース,牡4,58.0,田口,平田,440(-14),栗東,2021101464,01208,リアルスティール  ,クローソー  ,ハービンジャー  Harbinger(英)  ,0.9571527569750097,1
9,7,10,ジーティーアメリカ,牡3,56.0,北村友,吉岡,534(+4),栗東,2022104654,01102,サートゥルナーリア  ,ウィキッドリーパーフェクト  Wickedly Perfect(米)  ,Congrats  (米)  ,-2.6537895288084763,8
10,8,11,ユキノクラウン,牡3,55.0,☆吉村,長谷川,516(-6),栗東,2022104314,01216,カリフォルニアクローム  California Chrome(米)  ,フェアレディ  ,ハーツクライ  ,-2.6090581941689526,7
11,8,12,スティルザワン,セ4,58.0,荻野琢,前川,454(+2),栗東,2021100193,01112,マインドユアビスケッツ  Mind Your Biscuits(米)  ,プリモウェイ  Primo Way(米)  ,Giant's Causeway  (米)  ,-1.179176961088139,4
