,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジャンビ,牝4,56.0,菊沢,勢司,460(-2),美浦,2021103878,01161,スクリーンヒーロー  ,グローバルフェイム  ,クロフネ  ,-1.1649139472913836,4
1,2,2,メイショウアイル,牡3,56.0,秋山稔,高橋忠,480(+8),栗東,2022102573,01181,ミッキーアイル  ,メイショウスザンナ  ,アグネスデジタル  ,-2.3481233286136955,12
2,2,3,ヴィルナタール,牝3,54.0,石川,手塚久,456(+12),美浦,2022105147,01150,レイデオロ  ,ルヴォワール  ,ハーツクライ  ,-1.6912962358879822,10
3,3,4,ポッポノフェスタ,牡3,56.0,西村太,堀内,458(+8),美浦,2022105614,01131,ナカヤマフェスタ  ,ロージーチークス  ,デュランダル  ,-1.633808976142642,9
4,3,5,キャピタルリッチ,牡3,56.0,横山琉,小笠,466(+8),美浦,2022101480,01192,オルフェーヴル  ,オークヒルパーク  ,アグネスタキオン  ,-1.2769553599527632,5
5,4,6,オーバースタンド,牡3,56.0,鮫島駿,小崎,438(+4),栗東,2022106354,01157,モズアスコット  ,クロランサス  ,ディープインパクト  ,-0.538133283902651,1
6,4,7,ソルエパトリオット,セ3,56.0,江田照,粕谷,396(+2),美浦,2022103416,00689,アメリカンペイトリオット  ,ソルエユニーク  ,ディープインパクト  ,-0.943059615371817,3
7,5,8,サングラデーション,牡5,58.0,杉原,千葉,428(-8),美浦,2020102864,01135,ドゥラメンテ  ,サンシャイン  ,ハーツクライ  ,-1.5654044152689217,8
8,5,9,デリシュー,牡4,58.0,野中,新開,474(+4),美浦,2021103037,01158,ワールドエース  ,ジョリーザスターズ  ,Sea The Stars  Sea the Stars(愛)  ,-1.4267035665966408,7
9,6,10,シュエットアムール,牝3,54.0,亀田,小西,418(-2),美浦,2022103517,01176,ゴールドシップ  ,シュエットヌーベル  ,スマートファルコン  ,-4.227020293585507,15
10,6,11,ゼンノインヴォーク,セ6,58.0,小沢,緒方,442(-6),栗東,2019100915,01185,シルバーステート  ,ヴォワルドール  ,ハービンジャー  Harbinger(英)  ,-2.495620023308805,13
11,7,12,ダノンアトラス,牡4,58.0,荻野極,橋口,404(-6),栗東,2021105113,01160,ミッキーロケット  ,ダノンジャンヌ  ,ディープインパクト  ,-2.6885257950124437,14
12,7,13,パナランギン,牡3,56.0,長岡,松山,476(0),美浦,2022102337,01142,レッドファルクス  ,ノスタルジア  ,ノヴェリスト  Novellist(愛)  ,-1.4138722165459905,6
13,8,14,ホワイトビーチ,牡4,58.0,黛,森一,512(+22),美浦,2021100588,01109,ホークビル  Hawkbill(米)  ,ハミングライフ  ,スペシャルウィーク  ,-0.827357405162131,2
14,8,15,ケイツールピア,牝4,56.0,石田,蛯名利,406(-16),美浦,2021101801,01203,アニマルキングダム  Animal Kingdom(米)  ,リップグロス  ,ハーツクライ  ,-2.1241892253571018,11
