,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ウインスノーライト,牡6,58.0,松岡,宮,494(0),栗東,2020105198,01085,エイシンヒカリ,エーシンマリポーサ,Pulpit,0.47347053343160284,3
1,2,2,ポッドロワール,牡4,58.0,荻野極,畠山,510(0),美浦,2022101573,01160,レイデオロ,レディヴァルール,Multiplex,-0.10438171572896539,4
2,2,3,アンビバレント,牡6,58.0,石川,藤野,478(0),栗東,2020102140,01150,ディスクリートキャット,フォーミー,アドマイヤマックス,-1.12645500232198,5
3,3,4,スティールブルー,牝5,56.0,横山典,田中勝,458(+2),美浦,2021105888,00660,ルーラーシップ,レディバード,スマートファルコン,-1.8955732900934543,10
4,3,5,アームテイル,牝6,56.0,大野,和田勇,462(0),美浦,2020106900,01096,ダノンバラード,メイショウアサツユ,タイキシャトル,-1.7931488278437264,9
5,4,6,カンシン,牡4,58.0,津村,西園翔,472(+2),栗東,2022103146,01092,ビッグアーサー,コスモダリア,ディープインパクト,0.6032452876871591,1
6,4,7,パクスロマーナ,牝6,56.0,杉原,加藤公,440(-8),栗東,2020104616,01135,ネロ,アンティクイーン,アンライバルド,-1.939211369664415,11
7,5,8,タイセイレスポンス,セ5,58.0,武藤,安田,494(-10),栗東,2021105646,01169,ミッキーアイル,チャイマックス,Congrats,-1.4037273497151577,7
8,5,9,コスモアディラート,牡8,58.0,丹内,和田郎,518(0),美浦,2018110149,01091,スニッツェル,River Serenade,Hurricane Sky,-2.763141244096108,13
9,6,10,サウンドモリアーナ,牝4,56.0,石橋脩,武英,442(0),栗東,2022102057,01077,ミッキーアイル,サウンドリアーナ,ケイムホーム,0.4905101595071487,2
10,6,11,ロードトレイル,牡5,58.0,横山琉,藤岡健,480(-8),栗東,2021100157,01192,ロードカナロア,パラダイスリッジ,ディープインパクト,-3.00573090227184,14
11,7,12,ヴェサリウス,牡5,58.0,横山和,菊沢,490(-2),美浦,2021104401,01140,ロゴタイプ,サトノマイヒメ,ダイワメジャー,-1.1412575046778615,6
12,7,13,サトミノキラリ,牡5,58.0,横山武,鈴木伸,464(-6),美浦,2021101429,01170,ビッグアーサー,パレード,ディープインパクト,-2.3243997558060783,12
13,8,14,ブランデーロック,牡7,58.0,原,青木,486(0),美浦,2019107075,01184,マクフィ,グローリールピナス,マーベラスサンデー,-3.014070038725815,15
14,8,15,トーセンエスクード,牡6,58.0,菊沢,菊沢,460(+4),美浦,2020102488,01161,トーセンラー,トーセンアルバータ,More Than Ready,-1.687722047831444,8
