,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202502010204,1,8,9,リギーロ,牡3,57.0,佐々木大,0:2:37.3,,7.6,4.0,474,[東] 栗田徹,2600,晴,芝,良,2025年06月15日,未勝利,2022106624,01197,9-8-2-1,35.3
202502010204,2,4,4,アスクデッドヒート,牡3,54.0,古川奈穂,0:2:38.2,5,2.7,1.0,476,[西] 矢作芳人,2600,晴,芝,良,2025年06月15日,未勝利,2022105839,01190,2-2-3-2,36.0
202502010204,3,6,6,ドラギニャン,牡3,57.0,丹内祐次,0:2:38.4,1.1/4,5.4,3.0,406,[西] 河嶋宏樹,2600,晴,芝,良,2025年06月15日,未勝利,2022106684,01091,10-9-8-3,35.9
202502010204,4,1,1,ブライトメール,牡3,57.0,吉田隼人,0:2:38.4,ハナ,9.5,6.0,440,[東] 伊藤大士,2600,晴,芝,良,2025年06月15日,未勝利,2022101731,01095,4-4-3-3,36.2
202502010204,5,3,3,シャインフリーリー,牡3,57.0,黛弘人,0:2:38.6,1,8.9,5.0,476,[東] 矢嶋大樹,2600,晴,芝,良,2025年06月15日,未勝利,2022101495,01109,5-5-6-6,36.2
202502010204,6,8,10,アレグリーニ,牡3,57.0,斎藤新,0:2:39.0,2.1/2,17.4,7.0,458,[西] 牧浦充徳,2600,晴,芝,良,2025年06月15日,未勝利,2022104599,01178,7-9-9-6,36.2
202502010204,7,7,7,ヨヒーン,牝3,55.0,小沢大仁,0:2:39.8,5,22.7,8.0,462,[西] 杉山晴紀,2600,晴,芝,良,2025年06月15日,未勝利,2022105166,01185,2-2-6-9,37.5
202502010204,8,5,5,オールニッポン,牝3,52.0,舟山瑠泉,0:2:40.6,5,45.9,9.0,428,[東] 上原佑紀,2600,晴,芝,良,2025年06月15日,未勝利,2022103212,01221,1-1-1-3,38.6
202502010204,9,7,8,ホウオウチェスター,牡3,57.0,岩田康誠,0:2:41.1,3,4.4,2.0,450,[西] 安田翔伍,2600,晴,芝,良,2025年06月15日,未勝利,2022105511,05203,7-7-3-6,38.9
202502010204,10,2,2,メアリーバローズ,牝3,52.0,森田誠也,0:2:41.9,5,220.1,10.0,482,[西] 寺島良,2600,晴,芝,良,2025年06月15日,未勝利,2022103931,01222,6-6-10-10,38.4
