,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コンスピラシー,牝3,55.0,原田和,本間,美浦,2022103860,01143,アメリカンペイトリオット ,シャドークイーン ,マンハッタンカフェ ,-1.894479617497832,1
1,1,2,アレグランサ,牡3,57.0,丹内,栗田,美浦,2022105806,01091,イスラボニータ ,ストライキングアイ ,Smart Strike (加) ,-1.9073788103063125,2
2,2,3,マージャング,牡3,57.0,吉田隼,矢作,栗東,2022110045,01095,Kameko (米) ,Glories ,Galileo (愛) ,-4.421296989107447,10
3,2,4,ラブリーリディア,牝3,55.0,横山武,中内田,栗東,2022100625,01170,エピファネイア ,オールフォーラヴ ,ディープインパクト ,-5.1863678864819445,14
4,3,5,フィナルフェリス,牝3,52.0,▲古川奈,武市,美浦,2022102426,01190,イスラボニータ ,ポケットチャーリー ,ジャングルポケット ,-4.849866840289651,11
5,3,6,リュウゼツラン,牝3,51.0,★小林美,水野,美浦,2022106809,01206,ダノンバラード ,マイネショコラーデ ,ロージズインメイ Roses in May(米) ,-3.1006975316478713,4
6,4,7,スペースリーガ,牡3,54.0,▲柴田裕,森一,美浦,2022103020,01212,カリフォルニアクローム California Chrome(米) ,スズノネイロ ,デュランダル ,-6.636127208825412,16
7,4,8,エリカブルージュ,牝3,55.0,菱田,杉山晴,栗東,2022100726,01144,サートゥルナーリア ,ダイワパッション ,フォーティナイナー Forty Niner(米) ,-4.901262501887346,12
8,5,9,ハクサンミラクル,牡3,57.0,黛,武藤,美浦,2022100325,01109,シルポート ,アクロスザシャイン ,タニノギムレット ,-1.989819806352746,3
9,5,10,ルージュレアリーズ,牝3,55.0,藤岡佑,福永,栗東,2022105114,01093,レイデオロ ,ラストグルーヴ ,ディープインパクト ,-3.4458846013286513,7
10,6,11,レイナサグラーダ,牝3,52.0,▲和田陽,小栗,栗東,2022105089,01223,レイデオロ ,モアザンセイクリッド More Than Sacred(豪) ,More Than Ready ,-3.1295192093031936,5
11,6,12,クランドゥイユ,牝3,55.0,北村友,前川,栗東,2022110076,01102,Kingman (英) ,ヴィラダモーレ Villa d'Amore(愛) ,Mastercraftsman ,-3.224864932201304,6
12,7,13,クックパイン,牡3,57.0,キング,堀,美浦,2022101491,05643,ブラックタイド ,ハマヒルガオ ,クロフネ ,-5.835211736025184,15
13,7,14,ホウオウアーネスト,牡3,57.0,横山和,安田,栗東,2022103548,01140,キズナ ,ビーコンターン Beacon Tarn(英) ,Shamardal (米) ,-4.335116763496763,9
14,8,15,スイートフェアリー,牝3,52.0,▲鷲頭,佐々木,栗東,2022106655,01202,キズナ ,ファヴォーラ ,Frankel ,-5.084331718610183,13
15,8,16,カズナリ,牡3,57.0,佐々木,中舘,美浦,2022104381,01197,ディーマジェスティ ,アラピンタ Alapinta(英) ,Medicean ,-4.104059663416093,8
