,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダイユウブルー,牝3,55.0,城戸,荒川,栗東,2022105855,01147,サートゥルナーリア ,ユッカマウンテン ,アグネスタキオン ,-2.7800742375366916,13
1,2,2,メイショウワタユキ,牝3,52.0,▲川端,安達,栗東,2022102636,01195,ビーチパトロール Beach Patrol(米) ,メイショウブルック ,ディープスカイ ,-2.582231275229856,11
2,3,3,アスコットアイ,牝3,54.0,☆高杉,緒方,栗東,2022103485,01213,モズアスコット ,アイアムキャツアイ ,アイルハヴアナザー I'll Have Another(米) ,-0.9139977995601961,4
3,3,4,アースノイド,牡3,57.0,秋山稔,杉山佳,栗東,2022106262,01181,オーヴァルエース ,セイラ ,スパイキュール ,-2.6755102694119,12
4,4,5,ダーカザンブラック,牝3,52.0,▲田山,坂口,栗東,2022104217,01220,サートゥルナーリア ,ペイシャフェリシタ ,ハーツクライ ,-0.6409101839863832,2
5,4,6,ウインクルホープ,牝3,55.0,長岡,高橋亮,栗東,2022101597,01142,サトノアラジン ,ウインクルチェリー ,サマーバード Summer Bird(米) ,-2.871455110903584,14
6,5,7,メイショウハント,牡3,53.0,★河原田,石橋,栗東,2022100885,01204,メイショウサムソン ,メイショウラバンド ,メイショウオウドウ ,-2.0468169391584854,10
7,5,8,レイワエポック,牝3,55.0,亀田,高柳大,栗東,2022110072,01176,Mendelssohn ,Birdie Gold ,Birdstone ,-0.3058505485694187,1
8,6,9,アイファーモービル,牡3,57.0,坂井,井上,栗東,2022101117,01163,アポロケンタッキー ,レディワシントン ,Vindication ,-1.9083637008712986,9
9,6,10,アルムチャーチル,牡3,57.0,幸,北出,栗東,2022106567,00732,フォーウィールドライブ Four Wheel Drive(米) ,チャーリーズ ,キングカメハメハ ,-1.9024183106853036,8
10,7,11,シュテルンビルト,牡3,57.0,松山,森田,栗東,2022102360,01126,レインボーライン ,ブループレリュード ,ゴールドアリュール ,-1.8462716308822082,7
11,7,12,ココナッツリゾート,牝3,53.0,◇永島,畑端,栗東,2022100192,01187,ワールドエース ,パームジュメイラ ,ロードカナロア ,-1.0420818698703525,5
12,8,13,トーアカフウ,牝3,54.0,☆吉村,牧田,栗東,2022105904,01216,ルヴァンスレーヴ ,トーアティアレ ,ゴールドアリュール ,-1.5997780106243753,6
13,8,14,ブライトノヴァ,牡3,57.0,小崎,茶木,栗東,2022103495,01152,ウインブライト ,ヴンダーゾンネ ,グラスワンダー ,-0.698991722584397,3
