,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202308010101,1,3,6,ウィズユアドリーム,牡3,56.0,吉田隼人,0:2:00.9,nan,19.0,7.0,492,[西] 吉岡辰弥,2000,晴,芝,良,2023年04月22日,未勝利,2020101918,01095,1-1-1-1,36.1
202308010101,2,4,8,アーテルナイト,牡3,56.0,川田将雅,0:2:01.0,1,7.7,5.0,494,[西] 杉山晴紀,2000,晴,芝,良,2023年04月22日,未勝利,2020103889,01088,2-2-2-2,36.0
202308010101,3,4,7,スイープアワーズ,牡3,56.0,武豊,0:2:01.1,クビ,2.3,1.0,452,[西] 友道康夫,2000,晴,芝,良,2023年04月22日,未勝利,2020103428,00666,10-12-11-11,35.3
202308010101,4,7,15,ブルーウィン,牝3,54.0,城戸義政,0:2:01.1,クビ,220.8,12.0,442,[西] 清水久詞,2000,晴,芝,良,2023年04月22日,未勝利,2020101768,01147,10-9-9-9,35.5
202308010101,5,3,5,マテンロウジョイ,牡3,56.0,藤岡康太,0:2:01.1,ハナ,5.7,2.0,450,[西] 四位洋文,2000,晴,芝,良,2023年04月22日,未勝利,2020106836,01116,3-3-3-3,36.0
202308010101,6,1,2,コパノサントス,牡3,56.0,幸英明,0:2:01.1,ハナ,5.8,3.0,464,[西] 梅田智之,2000,晴,芝,良,2023年04月22日,未勝利,2020102344,00732,7-6-6-6,35.8
202308010101,7,7,13,ファミリーラヴ,牝3,54.0,鮫島克駿,0:2:01.4,1.1/2,304.0,14.0,454,[西] 野中賢二,2000,晴,芝,良,2023年04月22日,未勝利,2020110042,01157,9-9-9-9,35.8
202308010101,8,7,14,マルカブリッツ,牡3,55.0,小沢大仁,0:2:01.5,1/2,231.9,13.0,502,[西] 松永昌博,2000,晴,芝,良,2023年04月22日,未勝利,2020103123,01185,7-6-6-6,36.2
202308010101,9,5,9,マックロスキー,牡3,56.0,松山弘平,0:2:01.5,1/2,43.0,9.0,504,[西] 茶木太樹,2000,晴,芝,良,2023年04月22日,未勝利,2020103686,01126,3-5-3-5,36.3
202308010101,10,6,11,ムジェロ,牡3,56.0,岩田望来,0:2:01.6,クビ,6.9,4.0,524,[西] 藤原英昭,2000,晴,芝,良,2023年04月22日,未勝利,2020103414,01174,3-3-3-3,36.5
202308010101,11,6,12,エドワーズクラウン,牡3,56.0,和田竜二,0:2:01.6,クビ,13.5,6.0,444,[西] 大久保龍,2000,晴,芝,良,2023年04月22日,未勝利,2020103514,01018,6-6-6-6,36.2
202308010101,12,2,3,タイガーミノル,牡3,56.0,池添謙一,0:2:01.9,1.3/4,167.9,10.0,500,[西] 北出成人,2000,晴,芝,良,2023年04月22日,未勝利,2020104161,01032,16-16-13-13,35.9
202308010101,13,2,4,オンリーラヴ,牝3,54.0,国分恭介,0:2:02.1,1.1/4,330.7,16.0,414,[西] 森田直行,2000,晴,芝,良,2023年04月22日,未勝利,2020106394,01124,18-17-18-18,35.4
202308010101,14,5,10,シゲルマティアス,牡3,56.0,和田翼,0:2:02.3,1.1/2,419.6,17.0,486,[西] 谷潔,2000,晴,芝,良,2023年04月22日,未勝利,2020102573,01146,10-9-11-11,36.5
202308010101,15,8,17,アッチェレランド,牡3,56.0,坂井瑠星,0:2:02.3,ハナ,42.9,8.0,582,[西] 矢作芳人,2000,晴,芝,良,2023年04月22日,未勝利,2020106645,01163,17-17-15-14,36.0
