,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マーシヴィガラス,牡5,55.0,▲佐藤,的場,美浦,2020104099,01207,ネロ ,スケッチーヴュー ,ホワイトマズル White Muzzle(英) ,0.9740670137685978,1
1,2,2,ティルドーン,牡5,58.0,菅原明,森秀,栗東,2020110132,01179,Mor Spirit (米) ,Follow My Tail ,Indian Charlie ,-1.1262099210460024,10
2,2,3,ホレーショ,牡4,58.0,杉原,西田,美浦,2021102409,01135,リアルインパクト ,クルソラ Cursora(亜) ,Candy Stripes ,0.36286620840041445,3
3,3,4,ヤウガウ,セ8,58.0,野中,金成,美浦,2017105433,01158,ゴールドアリュール ,テスティコ ,Tiznow ,-0.9381538299522925,9
4,3,5,ノルドヴェスト,牡5,58.0,戸崎圭,萩原,美浦,2020102711,05386,ロードカナロア ,マエストラーレ ,ネオユニヴァース ,-1.8936813416953573,11
5,4,6,モンタナアゲート,牡6,58.0,原,和田郎,美浦,2019105136,01184,ダイワメジャー ,カリスペル Kalispell(愛) ,シングスピール Singspiel(愛) ,0.21640861608071893,5
6,4,7,アイファーグローブ,牡6,55.0,▲石神道,蛯名利,美浦,2019101330,01209,アイファーソング ,レディワシントン ,Vindication ,-4.603174138689673,15
7,5,8,バナマンテソーロ,牡4,58.0,菊沢,加藤士,美浦,2021102281,01161,ハーツクライ ,パールプリンセス Pearl Princess(仏) ,Astronomer Royal ,-0.0828656713817122,7
8,5,9,アパイシュナール,牝4,56.0,内田博,田村,美浦,2021100005,00422,シニスターミニスター Sinister Minister(米) ,プーカ ,キングカメハメハ ,-2.2837714229387056,14
9,6,10,ピコニ,牡4,58.0,木幡巧,牧,美浦,2021101727,01162,シニスターミニスター Sinister Minister(米) ,クリスタルストーン ,ブライアンズタイム Brian's Time(米) ,-2.2786482390500007,13
10,6,11,モーニングヘイズ,セ6,55.0,▲石田,岩戸,美浦,2019110016,01203,Arrogate (米) ,Stormy Sunday ,Sir Cat ,-0.7600113742829175,8
11,7,12,アラレタバシル,牡4,58.0,丸山,根本,美浦,2021107192,01127,ケープブランコ Cape Blanco(英) ,クサナギノツルギ ,デュランダル ,0.8191659105408289,2
12,7,13,ジュドー,セ5,55.0,▲遠藤,手塚久,美浦,2020103534,01218,モーリス ,パンデイア ,ディープインパクト ,0.269685437413445,4
13,8,14,スプレーフォール,牡4,58.0,横山琉,相沢,美浦,2021107266,01192,カリフォルニアクローム California Chrome(米) ,ジェイケイオジョウ ,ハービンジャー Harbinger(英) ,0.1470177974985598,6
14,8,15,スペイドアン,牡4,58.0,田辺,加藤士,美浦,2021103770,01075,カリフォルニアクローム California Chrome(米) ,ヘヴンリーウインド ,ダイワメジャー ,-2.064642358124558,12
