,式別,馬番,配当,人気
0,単勝,6,210,1
1,複勝,6,130,1
2,複勝,11,220,4
3,複勝,9,410,7
4,枠連,5-7,610,2
5,馬連,6-11,1050,3
6,ワイド,6-11,330,2
7,ワイド,6-9,570,7
8,ワイド,9-11,1880,19
9,馬単,6→11,1440,3
10,3連複,6-9-11,5260,14
11,3連単,6→11→9,16590,48
