,式別,馬番,配当,人気
0,単勝,16,440,1
1,複勝,16,170,1
2,複勝,7,180,3
3,複勝,6,350,8
4,枠連,4-8,610,2
5,馬連,7-16,1030,2
6,ワイド,7-16,370,1
7,ワイド,6-16,870,13
8,ワイド,6-7,1180,20
9,馬単,16→7,2160,2
10,3連複,6-7-16,3560,11
11,3連単,16→7→6,13280,22
