,式別,馬番,配当,人気
0,単勝,5,390,2
1,複勝,5,220,2
2,複勝,3,270,3
3,馬連,3-5,880,4
4,ワイド,3-5,340,4
5,ワイド,1-5,410,7
6,ワイド,1-3,530,9
7,馬単,5→3,1650,6
8,3連複,1-3-5,1180,6
9,3連単,5→3→1,6900,24
