,式別,馬番,配当,人気
0,単勝,4,530,3
1,複勝,4,240,4
2,複勝,1,500,7
3,複勝,8,590,8
4,枠連,1-4,4820,16
5,馬連,1-4,5640,21
6,ワイド,1-4,1760,23
7,ワイド,4-8,1980,27
8,ワイド,1-8,4220,35
9,馬単,4→1,8340,36
10,3連複,1-4-8,30730,79
11,3連単,4→1→8,117430,378
