,式別,馬番,配当,人気
0,単勝,5,830,6
1,複勝,5,250,5
2,複勝,9,2010,13
3,複勝,1,220,4
4,枠連,3-5,6970,26
5,馬連,5-9,34590,58
6,ワイド,5-9,7110,55
7,ワイド,1-5,740,11
8,ワイド,1-9,5430,40
9,馬単,5→9,54460,103
10,3連複,1-5-9,35300,89
11,3連単,5→9→1,277180,629
