,式別,馬番,配当,人気
0,単勝,8,140,1
1,複勝,8,110,1
2,複勝,3,310,7
3,複勝,11,250,3
4,枠連,3-6,1320,5
5,馬連,3-8,1150,6
6,ワイド,3-8,410,6
7,ワイド,8-11,340,3
8,ワイド,3-11,2120,25
9,馬単,8→3,1450,7
10,3連複,3-8-11,2460,10
11,3連単,8→3→11,7690,24
