,式別,馬番,配当,人気
0,単勝,7,680,4
1,複勝,7,260,3
2,複勝,2,830,10
3,複勝,12,800,9
4,枠連,2-4,1650,8
5,馬連,2-7,10700,38
6,ワイド,2-7,3270,37
7,ワイド,7-12,2590,30
8,ワイド,2-12,8600,75
9,馬単,7→2,19130,69
10,3連複,2-7-12,63640,189
11,3連単,7→2→12,475090,1
