,式別,馬番,配当,人気
0,単勝,10,470,2
1,複勝,10,210,3
2,複勝,3,340,5
3,複勝,2,1120,12
4,枠連,2-5,580,2
5,馬連,3-10,2520,6
6,ワイド,3-10,1080,7
7,ワイド,2-10,4180,40
8,ワイド,2-3,6500,58
9,馬単,10→3,4530,14
10,3連複,2-3-10,53640,137
11,3連単,10→3→2,195400,506
