,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202610010907,1,2,3,ケイアイアルタイル,牡5,58,菊沢一樹,0:1:46.7,,5-5-5-3,38.1,11.6,6,526,[西]梅田智之,1700,晴,ダート,良,2026年02月21日,1勝クラス,2021100711,01161
202610010907,2,1,2,ウォーターパラディ,牡4,57,国分恭介,0:1:47.0,1.3/4,4-3-3-2,38.7,5.8,3,464,[西]岡田稲男,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022103229,01124
202610010907,3,3,5,ポンピエ,牡5,58,丸山元気,0:1:47.0,クビ,1-1-1-1,39.2,7.3,5,458,[西]西園正都,1700,晴,ダート,良,2026年02月21日,1勝クラス,2021104945,01127
202610010907,4,3,6,ブリスキー,セ6,58,丹内祐次,0:1:47.1,クビ,8-8-7-7,38.4,6.7,4,472,[東]堀宣行,1700,晴,ダート,良,2026年02月21日,1勝クラス,2020103389,01091
202610010907,5,8,15,ココデイック,牡4,54,田山旺佑,0:1:47.2,3/4,5-5-5-5,38.7,12.7,7,492,[西]藤岡健一,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022100912,01220
202610010907,6,1,1,ハイグッドワールド,牡5,56,柴田裕一,0:1:47.4,1.1/4,10-10-11-8,38.3,21.2,8,514,[西]谷潔,1700,晴,ダート,良,2026年02月21日,1勝クラス,2021104474,01212
202610010907,7,5,10,サマーナイト,牡4,57,小崎綾也,0:1:47.5,クビ,8-8-7-8,38.7,32.6,10,498,[西]寺島良,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022104729,01152
202610010907,8,7,13,ディニテ,牡4,57,斎藤新,0:1:47.5,ハナ,14-14-10-10,38.5,4.4,2,504,[西]辻野泰之,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022105695,01178
202610010907,9,6,12,ゴッドヴァレー,牡4,53,河原田菜,0:1:47.5,ハナ,12-12-14-12,38.1,30.8,9,490,[西]渡辺薫彦,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022104555,01204
202610010907,10,6,11,ハルフロンティア,牡4,54,舟山瑠泉,0:1:47.9,2.1/2,12-12-11-14,38.7,63.6,11,504,[西]池添学,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022104724,01221
202610010907,11,7,14,ローズマイスター,牡4,54,小林美駒,0:1:47.9,クビ,16-16-16-16,37.4,4.4,1,518,[東]黒岩陽一,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022104419,01206
202610010907,12,4,8,ブーケドグレイス,牝5,56,横山琉人,0:1:48.1,3/4,10-10-11-10,39.0,65.5,13,482,[東]相沢郁,1700,晴,ダート,良,2026年02月21日,1勝クラス,2021102494,01192
202610010907,13,5,9,ピリカサンライズ,牝4,52,古川奈穂,0:1:48.4,2,15-15-14-14,39.0,185.3,16,442,[西]牧浦充徳,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022105458,01190
202610010907,14,4,7,ブルーユンチェリー,牝4,55,嶋田純次,0:1:48.6,1,3-3-3-5,40.3,135.4,14,464,[東]水野貴広,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022103011,01134
202610010907,15,2,4,ドレアンティア,牝5,54,今村聖奈,0:1:48.9,2,5-5-7-12,40.2,63.6,12,462,[西]飯田祐史,1700,晴,ダート,良,2026年02月21日,1勝クラス,2021107356,01193
202610010907,16,8,16,インピッシュ,牝4,52,和田陽希,0:1:49.0,クビ,2-2-2-3,40.8,144.5,15,444,[西]中尾秀正,1700,晴,ダート,良,2026年02月21日,1勝クラス,2022103469,01223
