,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202610010502,1,2,4,ウォーターデライト,牡3,57,鮫島克駿,0:1:08.9,,1-1,35.3,5.2,2,452,[西]高柳大輔,1200,小雨,芝,良,2026年02月07日,未勝利,2023101865,01157
202610010502,2,7,13,ヒッグスボソン,牡3,57,丹内祐次,0:1:09.1,1.1/4,16-14,34.4,12.9,4,436,[西]高橋義忠,1200,小雨,芝,良,2026年02月07日,未勝利,2023101122,01091
202610010502,3,5,9,コスモファーブロス,牝3,55,小崎綾也,0:1:09.6,3,4-4,35.7,20.3,8,414,[西]吉田直弘,1200,小雨,芝,良,2026年02月07日,未勝利,2023106420,01152
202610010502,4,6,12,スピットブレイク,牡3,54,石田拓郎,0:1:09.7,アタマ,12-12,35.5,15.2,6,484,[東]新開幸一,1200,小雨,芝,良,2026年02月07日,未勝利,2023100215,01203
202610010502,5,2,3,イトシサ,牡3,54,舟山瑠泉,0:1:09.7,クビ,8-8,35.6,2.3,1,508,[東]田中博康,1200,小雨,芝,良,2026年02月07日,未勝利,2023106849,01221
202610010502,6,7,14,ワイドカクゲン,牡3,57,斎藤新,0:1:09.7,ハナ,13-14,35.3,38.4,10,494,[西]杉山佳明,1200,小雨,芝,良,2026年02月07日,未勝利,2023106320,01178
202610010502,7,4,7,ブルーハーツ,牡3,57,小林凌大,0:1:09.7,ハナ,18-17,34.5,249.2,17,480,[東]勢司和浩,1200,小雨,芝,良,2026年02月07日,未勝利,2023101627,01177
202610010502,8,4,8,ゴールドパレード,牡3,54,石神深道,0:1:09.8,クビ,8-8,35.7,14.6,5,488,[東]天間昭一,1200,小雨,芝,良,2026年02月07日,未勝利,2023104505,01209
202610010502,9,3,5,グランブラーヴ,牡3,57,太宰啓介,0:1:09.8,クビ,14-12,35.3,39.3,11,500,[西]昆貢,1200,小雨,芝,良,2026年02月07日,未勝利,2023104084,01037
202610010502,10,8,18,ブランチアウト,牡3,57,古川吉洋,0:1:09.8,クビ,14-16,35.3,22.4,9,448,[西]昆貢,1200,小雨,芝,良,2026年02月07日,未勝利,2023102357,01015
202610010502,11,7,15,ホッコームジカ,牝3,55,吉田隼人,0:1:09.9,アタマ,4-4,36.0,94.3,13,426,[西]飯田祐史,1200,小雨,芝,良,2026年02月07日,未勝利,2023101743,01095
202610010502,12,3,6,イソダ,牝3,52,古川奈穂,0:1:10.0,3/4,2-2,36.3,143.1,15,424,[東]尾形和幸,1200,小雨,芝,良,2026年02月07日,未勝利,2023107497,01190
202610010502,13,5,10,ノーブルクロンヌ,牝3,55,松本大輝,0:1:10.2,1,8-8,36.1,285.0,18,450,[東]高柳瑞樹,1200,小雨,芝,良,2026年02月07日,未勝利,2023103657,01191
202610010502,14,1,2,ワンワールド,牝3,55,横山琉人,0:1:10.2,クビ,4-4,36.3,56.3,12,424,[西]藤岡健一,1200,小雨,芝,良,2026年02月07日,未勝利,2023103618,01192
202610010502,15,8,17,シャンデリュイーズ,牝3,55,小沢大仁,0:1:10.5,1.3/4,8-8,36.4,20.0,7,410,[西]小栗実,1200,小雨,芝,良,2026年02月07日,未勝利,2023103353,01185
202610010502,16,8,16,マイネルユーゲント,牡3,57,菊沢一樹,0:1:10.5,アタマ,2-2,36.8,5.9,3,444,[東]加藤士津,1200,小雨,芝,良,2026年02月07日,未勝利,2023100143,01161
202610010502,17,1,1,ニホンピロジニー,牝3,51,河原田菜,0:1:10.9,2,4-4,37.0,115.3,14,392,[西]大橋勇樹,1200,小雨,芝,良,2026年02月07日,未勝利,2023102992,01204
202610010502,18,6,11,ヴァールザーゲン,牝3,55,角田大和,0:1:11.4,3,17-18,36.5,226.6,16,412,[東]松山将樹,1200,小雨,芝,良,2026年02月07日,未勝利,2023106454,01186
